Código de proyecto;Área;Prioridad;Presupuesto;Complejidad técnica;Número de dependencias asociadas;Time to market teórico en Q's;Fecha de inicio de ejecución;Fecha fin de ejecución;Fecha pase a producción;Fecha de uso por el personal;Time to market
SDATOOL-3470;T&C;Media;110132;Media;4;2;09/05/2020;27/10/2020;16/11/2020;25/11/2020;200
SDATOOL-9765;GRM;Media;131304;Media;3;3;07/04/2025;14/01/2026;22/01/2026;29/01/2026;297
SDATOOL-7896;GRM;Alta;53216;Media;7;1;02/12/2021;17/05/2022;02/06/2022;11/06/2022;191
SDATOOL-5383;ENG;Baja;350624;Alta;9;3;02/04/2025;20/04/2026;11/05/2026;13/05/2026;406
SDATOOL-5887;T&C;Media;140484;Media;7;2;09/09/2019;23/06/2020;19/07/2020;28/07/2020;323
SDATOOL-7883;RIC;Media;105698;Media;5;2;16/12/2019;16/06/2020;27/06/2020;29/06/2020;196
SDATOOL-7821;CCS;Baja;137785;Media;3;3;23/03/2021;27/12/2021;23/01/2022;25/01/2022;308
SDATOOL-2157;RCS;Media;84706;Media;10;1;03/01/2025;04/06/2025;03/07/2025;07/07/2025;185
SDATOOL-2351;CIB;Baja;83290;Media;10;1;21/11/2023;27/03/2024;03/04/2024;09/04/2024;140
SDATOOL-6460;ENG;Alta;74782;Media;6;1;04/05/2024;02/11/2024;14/11/2024;19/11/2024;199
SDATOOL-9242;FIN;Alta;73799;Alta;1;1;09/12/2019;01/05/2020;12/05/2020;16/05/2020;159
SDATOOL-3861;ENG;Media;74513;Alta;3;1;29/08/2025;11/01/2026;22/01/2026;31/01/2026;155
SDATOOL-3280;GRM;Baja;109282;Baja;9;2;18/04/2021;28/01/2022;10/02/2022;13/02/2022;301
SDATOOL-9457;T&C;Baja;128587;Baja;7;3;09/08/2020;18/05/2021;11/06/2021;21/06/2021;316
SDATOOL-5539;ENG;Media;330707;Alta;7;3;12/10/2024;29/10/2025;06/11/2025;16/11/2025;400
SDATOOL-5895;CIB;Baja;75861;Baja;7;2;29/08/2021;05/03/2022;01/04/2022;07/04/2022;221
SDATOOL-7319;RIC;Media;109098;Media;6;2;03/04/2020;26/10/2020;22/11/2020;26/11/2020;237
SDATOOL-5862;ENG;Alta;116901;Media;1;3;02/05/2021;07/01/2022;23/01/2022;01/02/2022;275
SDATOOL-1873;ENG;Alta;223945;Media;9;3;24/09/2023;25/09/2024;20/10/2024;29/10/2024;401
SDATOOL-1185;T&C;Baja;50803;Media;3;1;30/03/2025;01/07/2025;24/07/2025;30/07/2025;122
SDATOOL-9489;CCS;Alta;61586;Baja;1;2;07/03/2021;21/09/2021;17/10/2021;25/10/2021;232
SDATOOL-8863;ENG;Alta;75374;Baja;6;2;08/09/2023;15/06/2024;03/07/2024;07/07/2024;303
SDATOOL-3081;RIC;Alta;53545;Media;5;1;19/06/2020;02/12/2020;17/12/2020;25/12/2020;189
SDATOOL-7437;RCS;Media;164433;Baja;10;3;15/06/2023;09/05/2024;23/05/2024;31/05/2024;351
SDATOOL-2713;FIN;Alta;129146;Media;2;3;04/03/2025;25/11/2025;22/12/2025;25/12/2025;296
SDATOOL-9432;CIB;Baja;109172;Media;1;3;26/10/2021;09/08/2022;19/08/2022;29/08/2022;307
SDATOOL-8686;GRM;Media;121917;Media;7;2;11/01/2020;07/10/2020;16/10/2020;21/10/2020;284
SDATOOL-1709;RCS;Media;172967;Media;6;3;27/04/2024;24/03/2025;13/04/2025;15/04/2025;353
SDATOOL-8624;RIC;Alta;102408;Media;4;2;28/07/2025;21/03/2026;30/03/2026;01/04/2026;247
SDATOOL-3130;CCS;Alta;89563;Media;1;2;18/11/2022;23/07/2023;01/08/2023;02/08/2023;257
SDATOOL-5762;CCS;Media;116709;Baja;6;3;11/07/2024;19/05/2025;02/06/2025;11/06/2025;335
SDATOOL-6335;RIC;Media;67457;Media;9;1;17/02/2023;20/08/2023;30/08/2023;03/09/2023;198
SDATOOL-9268;CCS;Media;38527;Baja;7;1;17/02/2024;17/07/2024;29/07/2024;30/07/2024;164
SDATOOL-9738;RCS;Alta;67654;Media;10;1;27/03/2025;15/09/2025;02/10/2025;03/10/2025;190
SDATOOL-1416;CCS;Media;114929;Media;5;2;27/01/2020;12/08/2020;02/09/2020;04/09/2020;221
SDATOOL-1909;T&C;Media;190237;Alta;5;2;06/01/2023;03/08/2023;31/08/2023;03/09/2023;240
SDATOOL-4758;RIC;Alta;215667;Media;5;4;23/12/2022;01/01/2024;15/01/2024;16/01/2024;389
SDATOOL-7308;FIN;Baja;67152;Media;4;1;11/05/2020;22/08/2020;01/09/2020;10/09/2020;122
SDATOOL-4685;RIC;Media;48362;Baja;2;2;07/11/2024;16/05/2025;23/05/2025;25/05/2025;199
SDATOOL-3631;ENG;Baja;206645;Media;3;4;15/06/2021;02/07/2022;30/07/2022;01/08/2022;412
SDATOOL-8262;RCS;Media;102772;Baja;2;3;12/07/2019;26/02/2020;25/03/2020;30/03/2020;262
SDATOOL-3885;T&C;Media;237301;Alta;9;2;15/03/2021;09/01/2022;04/02/2022;09/02/2022;331
SDATOOL-4704;RCS;Media;213634;Media;5;4;23/09/2021;15/10/2022;22/10/2022;25/10/2022;397
SDATOOL-4641;FIN;Media;128671;Media;2;3;09/12/2023;23/08/2024;09/09/2024;13/09/2024;279
SDATOOL-3112;ENG;Alta;145877;Baja;8;3;11/10/2024;25/08/2025;12/09/2025;22/09/2025;346
SDATOOL-2657;CCS;Baja;216840;Alta;7;2;16/10/2025;07/08/2026;19/08/2026;21/08/2026;309
SDATOOL-1731;ENG;Baja;51945;Media;6;1;07/04/2025;03/09/2025;02/10/2025;07/10/2025;183
SDATOOL-4356;FIN;Alta;35690;Baja;7;1;22/06/2024;29/11/2024;23/12/2024;24/12/2024;185
SDATOOL-4366;ENG;Media;221929;Media;10;3;19/09/2025;29/11/2026;26/12/2026;04/01/2027;472
SDATOOL-1360;RCS;Media;183131;Media;6;3;23/01/2024;22/01/2025;19/02/2025;27/02/2025;401
SDATOOL-5384;ENG;Media;51990;Media;1;1;07/03/2022;07/07/2022;24/07/2022;02/08/2022;148
SDATOOL-2048;CCS;Media;216645;Alta;7;2;11/05/2022;08/02/2023;22/02/2023;28/02/2023;293
SDATOOL-2556;FIN;Media;141538;Media;2;3;01/10/2021;03/06/2022;27/06/2022;03/07/2022;275
SDATOOL-6082;GRM;Alta;110637;Baja;4;3;22/04/2021;16/12/2021;14/01/2022;15/01/2022;268
SDATOOL-1273;ENG;Media;76691;Baja;2;3;01/01/2023;20/09/2023;09/10/2023;13/10/2023;285
SDATOOL-6240;GRM;Alta;38562;Baja;8;1;24/12/2025;26/04/2026;16/05/2026;23/05/2026;150
SDATOOL-1597;CCS;Media;128339;Media;6;2;02/10/2021;15/05/2022;30/05/2022;03/06/2022;244
SDATOOL-2446;ENG;Media;123103;Media;8;2;17/08/2024;12/07/2025;27/07/2025;28/07/2025;345
SDATOOL-6566;RCS;Media;183326;Media;2;4;15/08/2020;21/09/2021;01/10/2021;02/10/2021;413
SDATOOL-9659;GRM;Media;65232;Media;5;1;05/02/2022;01/05/2022;14/05/2022;22/05/2022;106
SDATOOL-5173;RCS;Alta;49858;Media;3;1;29/12/2025;08/05/2026;01/06/2026;04/06/2026;157
SDATOOL-4602;GRM;Alta;210882;Media;9;3;26/07/2025;22/06/2026;11/07/2026;14/07/2026;353
SDATOOL-6543;T&C;Baja;79930;Media;10;1;02/06/2019;22/10/2019;14/11/2019;19/11/2019;170
SDATOOL-7596;FIN;Media;293109;Alta;6;3;03/11/2025;13/10/2026;03/11/2026;13/11/2026;375
SDATOOL-5230;FIN;Media;62594;Media;5;1;31/08/2023;03/01/2024;15/01/2024;22/01/2024;144
SDATOOL-3874;T&C;Baja;155466;Alta;2;2;21/02/2019;04/10/2019;26/10/2019;05/11/2019;257
SDATOOL-3119;RCS;Media;211355;Alta;1;3;28/03/2019;24/02/2020;11/03/2020;12/03/2020;350
SDATOOL-9078;RIC;Media;134855;Baja;9;3;28/07/2025;18/06/2026;02/07/2026;03/07/2026;340
SDATOOL-8927;RCS;Baja;145992;Baja;9;3;03/04/2022;30/01/2023;24/02/2023;06/03/2023;337
SDATOOL-3409;FIN;Media;126268;Media;1;3;04/08/2023;15/05/2024;30/05/2024;05/06/2024;306
SDATOOL-5823;CCS;Media;135478;Media;8;2;26/09/2020;24/05/2021;21/06/2021;26/06/2021;273
SDATOOL-6537;CCS;Baja;202240;Media;7;3;19/07/2025;23/07/2026;02/08/2026;03/08/2026;380
SDATOOL-2079;FIN;Baja;293561;Alta;5;3;20/06/2019;01/04/2020;19/04/2020;28/04/2020;313
SDATOOL-1143;ENG;Media;127439;Media;7;2;13/10/2022;19/06/2023;26/06/2023;04/07/2023;264
SDATOOL-9311;T&C;Media;125607;Media;5;2;26/12/2021;03/06/2022;27/06/2022;29/06/2022;185
SDATOOL-3664;FIN;Media;252017;Media;6;4;24/08/2020;18/09/2021;14/10/2021;20/10/2021;422
SDATOOL-5084;RCS;Media;368127;Alta;9;3;18/07/2020;15/07/2021;07/08/2021;16/08/2021;394
SDATOOL-3067;CCS;Baja;143055;Media;2;3;10/12/2021;09/09/2022;28/09/2022;05/10/2022;299
SDATOOL-9780;T&C;Media;111013;Media;1;3;11/01/2020;08/11/2020;16/11/2020;21/11/2020;315
SDATOOL-4714;CCS;Alta;115292;Baja;6;3;18/10/2024;08/07/2025;03/08/2025;09/08/2025;295
SDATOOL-3714;RCS;Baja;403800;Alta;6;4;08/03/2020;02/06/2021;21/06/2021;23/06/2021;472
SDATOOL-4633;ENG;Alta;54911;Media;3;1;13/02/2021;25/07/2021;06/08/2021;13/08/2021;181
SDATOOL-6827;GRM;Media;157535;Media;4;3;15/07/2025;20/04/2026;10/05/2026;18/05/2026;307
SDATOOL-1051;RIC;Alta;95922;Baja;9;2;27/12/2024;06/10/2025;13/10/2025;20/10/2025;297
SDATOOL-4011;FIN;Alta;184021;Alta;5;2;12/08/2020;12/03/2021;20/03/2021;27/03/2021;227
SDATOOL-2590;ENG;Media;89072;Alta;2;1;19/01/2024;16/06/2024;23/06/2024;28/06/2024;161
SDATOOL-4987;ENG;Media;453704;Alta;8;4;28/10/2023;18/03/2025;16/04/2025;26/04/2025;546
SDATOOL-7277;CIB;Alta;85922;Media;2;2;22/07/2023;29/03/2024;24/04/2024;02/05/2024;285
SDATOOL-1270;CCS;Baja;280289;Media;9;4;28/09/2023;24/12/2024;21/01/2025;22/01/2025;482
SDATOOL-8788;T&C;Media;247146;Alta;9;2;18/09/2020;03/07/2021;13/07/2021;16/07/2021;301
SDATOOL-5189;ENG;Media;111440;Media;3;2;12/10/2023;08/04/2024;28/04/2024;30/04/2024;201
SDATOOL-1337;CCS;Alta;120562;Media;2;3;26/02/2023;15/11/2023;08/12/2023;18/12/2023;295
SDATOOL-3195;FIN;Alta;254658;Media;7;4;19/03/2023;27/04/2024;24/05/2024;01/06/2024;440
SDATOOL-5896;RCS;Media;198015;Alta;7;2;11/11/2023;06/10/2024;13/10/2024;17/10/2024;341
SDATOOL-4634;CIB;Media;244766;Alta;10;2;08/06/2020;17/06/2021;15/07/2021;18/07/2021;405
SDATOOL-6097;FIN;Media;123316;Media;6;2;18/05/2023;04/12/2023;23/12/2023;26/12/2023;222
SDATOOL-7705;ENG;Media;142471;Media;8;2;01/01/2024;24/09/2024;13/10/2024;20/10/2024;293
SDATOOL-4825;RCS;Alta;100614;Media;5;2;10/03/2021;12/10/2021;23/10/2021;02/11/2021;237
SDATOOL-6423;ENG;Baja;288929;Alta;1;4;06/07/2025;09/10/2026;20/10/2026;29/10/2026;480
SDATOOL-1120;CIB;Media;485410;Alta;9;4;05/04/2025;19/07/2026;08/08/2026;16/08/2026;498
SDATOOL-2436;RCS;Baja;235156;Media;10;3;01/01/2024;13/01/2025;05/02/2025;14/02/2025;410
SDATOOL-8454;T&C;Media;96825;Media;1;2;10/07/2025;03/01/2026;22/01/2026;27/01/2026;201
SDATOOL-5537;RIC;Media;42035;Baja;5;1;08/01/2020;01/04/2020;11/04/2020;14/04/2020;97
SDATOOL-2821;ENG;Media;240928;Alta;9;2;16/07/2024;10/06/2025;05/07/2025;10/07/2025;359
SDATOOL-4194;ENG;Media;51158;Baja;8;1;04/06/2023;21/10/2023;03/11/2023;05/11/2023;154
SDATOOL-5745;RCS;Baja;138442;Baja;3;4;08/12/2020;03/11/2021;24/11/2021;28/11/2021;355
SDATOOL-6825;CCS;Alta;76498;Baja;8;2;24/04/2025;02/01/2026;13/01/2026;23/01/2026;274
SDATOOL-2744;RIC;Media;161855;Media;5;3;08/06/2020;01/04/2021;12/04/2021;18/04/2021;314
SDATOOL-5573;RCS;Alta;508753;Alta;10;4;20/08/2022;30/12/2023;24/01/2024;28/01/2024;526
SDATOOL-3222;ENG;Media;161965;Alta;3;2;08/06/2023;14/01/2024;23/01/2024;30/01/2024;236
SDATOOL-8533;RIC;Media;161528;Alta;3;2;03/09/2024;24/04/2025;09/05/2025;19/05/2025;258
SDATOOL-6605;CCS;Alta;38950;Baja;10;1;21/08/2025;08/02/2026;06/03/2026;13/03/2026;204
SDATOOL-5347;ENG;Media;234146;Media;10;3;14/12/2021;07/02/2023;28/02/2023;01/03/2023;442
SDATOOL-5393;T&C;Media;206429;Media;3;4;14/02/2021;10/03/2022;23/03/2022;25/03/2022;404
SDATOOL-7552;T&C;Media;227335;Alta;7;2;22/02/2023;12/12/2023;10/01/2024;11/01/2024;323
SDATOOL-5758;RIC;Baja;169020;Media;6;3;16/05/2023;27/02/2024;13/03/2024;19/03/2024;308
SDATOOL-4414;ENG;Media;205715;Alta;7;2;13/12/2021;27/09/2022;23/10/2022;25/10/2022;316
SDATOOL-1761;RCS;Baja;133372;Media;7;2;29/02/2024;15/09/2024;02/10/2024;09/10/2024;223
SDATOOL-3821;RCS;Alta;93900;Media;1;2;10/04/2022;07/11/2022;21/11/2022;22/11/2022;226
SDATOOL-8570;FIN;Alta;98810;Baja;9;2;14/11/2021;07/09/2022;24/09/2022;30/09/2022;320
SDATOOL-2423;FIN;Media;137470;Media;3;3;21/11/2023;29/08/2024;10/09/2024;17/09/2024;301
SDATOOL-7011;ENG;Baja;128141;Alta;10;1;08/08/2021;13/06/2022;01/07/2022;02/07/2022;328
SDATOOL-9364;FIN;Media;350134;Alta;9;3;26/12/2021;21/11/2022;20/12/2022;21/12/2022;360
SDATOOL-6757;ENG;Media;99585;Alta;6;1;13/07/2021;15/03/2022;25/03/2022;31/03/2022;261
SDATOOL-6006;FIN;Alta;28836;Baja;3;1;09/06/2021;30/08/2021;11/09/2021;19/09/2021;102
SDATOOL-3830;FIN;Media;85070;Media;1;2;02/12/2024;17/06/2025;28/06/2025;04/07/2025;214
SDATOOL-6852;CIB;Alta;117320;Media;6;2;25/09/2021;14/06/2022;05/07/2022;15/07/2022;293
SDATOOL-8093;ENG;Alta;126574;Media;8;2;06/05/2025;06/02/2026;19/02/2026;20/02/2026;290
SDATOOL-9879;ENG;Media;116166;Alta;9;1;29/06/2023;20/03/2024;05/04/2024;15/04/2024;291
SDATOOL-8678;FIN;Media;187699;Media;8;3;05/08/2022;07/06/2023;24/06/2023;29/06/2023;328
SDATOOL-5654;CCS;Media;366348;Alta;9;3;10/10/2020;10/10/2021;21/10/2021;26/10/2021;381
SDATOOL-7212;T&C;Baja;226403;Media;10;3;19/03/2024;24/01/2025;03/02/2025;09/02/2025;327
SDATOOL-4727;RIC;Media;214776;Media;9;3;05/08/2025;27/09/2026;18/10/2026;27/10/2026;448
SDATOOL-9205;ENG;Alta;206432;Alta;6;2;31/07/2019;07/07/2020;03/08/2020;13/08/2020;379
SDATOOL-3440;FIN;Alta;77896;Media;2;2;04/09/2025;04/04/2026;13/04/2026;17/04/2026;225
SDATOOL-9461;ENG;Media;156441;Media;10;2;05/02/2021;03/12/2021;01/01/2022;03/01/2022;332
SDATOOL-2119;RCS;Media;209256;Media;3;4;07/06/2022;16/06/2023;24/06/2023;01/07/2023;389
SDATOOL-8783;CCS;Media;126716;Media;8;2;10/01/2020;03/10/2020;17/10/2020;26/10/2020;290
SDATOOL-7749;GRM;Media;111082;Media;3;2;24/07/2023;25/12/2023;20/01/2024;26/01/2024;186
SDATOOL-5415;CCS;Alta;128177;Media;1;3;01/02/2023;06/12/2023;17/12/2023;23/12/2023;325
SDATOOL-9748;FIN;Media;40678;Baja;1;2;27/06/2020;08/12/2020;29/12/2020;05/01/2021;192
SDATOOL-8066;FIN;Alta;252884;Alta;4;3;26/12/2023;16/11/2024;11/12/2024;12/12/2024;352
SDATOOL-3899;ENG;Baja;185407;Alta;5;2;20/12/2025;17/08/2026;09/09/2026;17/09/2026;271
SDATOOL-9439;GRM;Media;243518;Alta;9;2;03/04/2022;05/02/2023;05/03/2023;06/03/2023;337
SDATOOL-7127;CIB;Media;160749;Alta;3;2;31/07/2023;25/02/2024;15/03/2024;17/03/2024;230
SDATOOL-4440;T&C;Alta;95814;Baja;3;3;23/04/2025;20/12/2025;15/01/2026;17/01/2026;269
SDATOOL-3498;FIN;Alta;126993;Alta;10;1;05/12/2022;29/07/2023;13/08/2023;14/08/2023;252
SDATOOL-1829;GRM;Media;288341;Alta;5;3;06/09/2021;02/08/2022;15/08/2022;16/08/2022;344
SDATOOL-7822;ENG;Media;177690;Media;6;3;24/11/2021;10/11/2022;18/11/2022;24/11/2022;365
SDATOOL-6640;CCS;Baja;69731;Media;7;1;06/03/2020;06/09/2020;15/09/2020;17/09/2020;195
SDATOOL-1350;RCS;Alta;148772;Alta;2;2;24/05/2023;17/03/2024;26/03/2024;27/03/2024;308
SDATOOL-8108;RIC;Alta;219619;Alta;7;2;12/08/2025;25/07/2026;05/08/2026;06/08/2026;359
SDATOOL-2144;ENG;Media;193620;Media;6;3;25/09/2022;04/09/2023;14/09/2023;23/09/2023;363
SDATOOL-5207;RCS;Media;237785;Alta;2;3;19/08/2020;10/08/2021;20/08/2021;29/08/2021;375
SDATOOL-1747;T&C;Media;262940;Alta;10;2;22/07/2023;13/06/2024;04/07/2024;13/07/2024;357
SDATOOL-5864;FIN;Media;91205;Media;2;2;01/09/2025;23/02/2026;04/03/2026;13/03/2026;193
SDATOOL-1780;GRM;Alta;186982;Alta;6;2;18/04/2025;31/01/2026;15/02/2026;22/02/2026;310
SDATOOL-6236;CIB;Alta;176212;Media;6;3;25/06/2019;04/04/2020;26/04/2020;30/04/2020;310
SDATOOL-9720;ENG;Media;51466;Media;3;1;09/04/2020;13/07/2020;08/08/2020;15/08/2020;128
SDATOOL-8349;GRM;Media;117606;Baja;4;3;02/01/2021;06/09/2021;20/09/2021;23/09/2021;264
SDATOOL-2054;GRM;Media;68836;Media;9;1;28/10/2022;28/05/2023;18/06/2023;19/06/2023;234
SDATOOL-8965;CIB;Baja;35831;Media;1;1;03/01/2020;28/03/2020;19/04/2020;22/04/2020;110
SDATOOL-1363;T&C;Media;217929;Alta;8;2;23/07/2020;13/05/2021;23/05/2021;30/05/2021;311
SDATOOL-2908;GRM;Alta;154898;Media;3;3;08/04/2020;30/01/2021;18/02/2021;20/02/2021;318
SDATOOL-6477;GRM;Baja;99467;Baja;5;3;16/08/2020;02/05/2021;31/05/2021;04/06/2021;292
SDATOOL-9837;ENG;Media;121873;Media;8;2;28/08/2021;14/04/2022;09/05/2022;14/05/2022;259
SDATOOL-5623;CCS;Alta;40704;Baja;3;1;02/07/2025;27/10/2025;12/11/2025;18/11/2025;139
SDATOOL-6994;T&C;Media;77683;Baja;3;2;09/01/2024;25/06/2024;02/07/2024;10/07/2024;183
SDATOOL-4747;ENG;Baja;199750;Alta;6;2;31/03/2024;27/12/2024;15/01/2025;16/01/2025;291
SDATOOL-8790;FIN;Media;169691;Media;5;3;08/06/2019;28/02/2020;11/03/2020;20/03/2020;286
SDATOOL-3822;GRM;Baja;155949;Baja;10;3;27/02/2025;08/03/2026;02/04/2026;10/04/2026;407
SDATOOL-4495;ENG;Media;19702;Baja;1;1;18/03/2020;03/05/2020;27/05/2020;05/06/2020;79
SDATOOL-2422;T&C;Alta;133163;Media;9;2;12/07/2023;11/05/2024;09/06/2024;18/06/2024;342
SDATOOL-3335;FIN;Alta;139234;Alta;1;2;28/08/2025;12/04/2026;07/05/2026;14/05/2026;259
SDATOOL-6045;ENG;Alta;78033;Baja;1;3;06/12/2025;17/08/2026;30/08/2026;06/09/2026;274
SDATOOL-2403;T&C;Baja;127995;Alta;1;2;12/01/2025;18/07/2025;13/08/2025;16/08/2025;216
SDATOOL-8017;RCS;Media;68150;Baja;4;2;11/01/2024;09/06/2024;30/06/2024;09/07/2024;180
SDATOOL-1522;ENG;Alta;205034;Alta;1;3;04/11/2021;09/09/2022;05/10/2022;08/10/2022;338
SDATOOL-7185;ENG;Baja;208067;Alta;7;2;09/12/2019;07/09/2020;16/09/2020;24/09/2020;290
SDATOOL-1174;GRM;Baja;240666;Alta;3;3;27/04/2025;23/03/2026;16/04/2026;24/04/2026;362
SDATOOL-1612;T&C;Baja;71732;Alta;3;1;08/11/2023;15/02/2024;14/03/2024;19/03/2024;132
SDATOOL-8343;FIN;Alta;84776;Baja;9;2;12/02/2019;26/12/2019;16/01/2020;25/01/2020;347
SDATOOL-7519;CIB;Alta;101549;Baja;3;3;07/04/2025;24/12/2025;11/01/2026;15/01/2026;283
SDATOOL-1955;FIN;Media;145034;Media;9;2;26/12/2022;10/10/2023;01/11/2023;05/11/2023;314
SDATOOL-6381;ENG;Media;25365;Baja;1;1;01/12/2022;18/02/2023;16/03/2023;25/03/2023;114
SDATOOL-7886;T&C;Baja;211007;Alta;8;2;12/02/2019;03/11/2019;21/11/2019;01/12/2019;292
SDATOOL-3946;FIN;Media;361703;Alta;10;3;08/03/2022;03/02/2023;04/03/2023;12/03/2023;369
SDATOOL-7418;T&C;Alta;237123;Alta;9;2;28/09/2024;21/08/2025;08/09/2025;12/09/2025;349
SDATOOL-8832;CIB;Baja;74108;Media;6;1;06/04/2022;09/09/2022;29/09/2022;08/10/2022;185
SDATOOL-5268;ENG;Media;207518;Alta;7;2;21/01/2020;07/12/2020;27/12/2020;28/12/2020;342
SDATOOL-6353;FIN;Media;130131;Media;6;2;06/03/2019;29/09/2019;08/10/2019;13/10/2019;221
SDATOOL-2911;CCS;Media;129212;Alta;1;2;06/08/2022;11/04/2023;22/04/2023;28/04/2023;265
SDATOOL-7187;ENG;Media;84372;Media;1;2;21/10/2021;11/05/2022;28/05/2022;05/06/2022;227
SDATOOL-4738;T&C;Media;327858;Alta;7;3;14/09/2023;02/11/2024;16/11/2024;24/11/2024;437
SDATOOL-9409;CCS;Media;162547;Media;5;3;21/05/2019;13/02/2020;24/02/2020;26/02/2020;281
SDATOOL-6223;RIC;Media;244792;Alta;10;2;16/08/2023;19/08/2024;26/08/2024;05/09/2024;386
SDATOOL-1944;T&C;Media;162024;Media;5;3;01/06/2024;25/02/2025;07/03/2025;12/03/2025;284
SDATOOL-2074;RCS;Baja;169947;Media;4;3;03/12/2020;01/10/2021;26/10/2021;28/10/2021;329
SDATOOL-4072;FIN;Baja;170343;Alta;4;2;07/06/2024;09/12/2024;03/01/2025;07/01/2025;214
SDATOOL-7166;FIN;Media;261850;Alta;4;3;22/12/2019;14/11/2020;25/11/2020;30/11/2020;344
SDATOOL-8299;CIB;Alta;123220;Media;1;3;23/02/2019;25/11/2019;08/12/2019;13/12/2019;293
SDATOOL-7761;CCS;Media;141185;Media;7;2;10/10/2021;22/05/2022;19/06/2022;27/06/2022;260
SDATOOL-4499;RIC;Media;129968;Media;2;3;02/12/2021;26/08/2022;18/09/2022;23/09/2022;295
SDATOOL-1790;CCS;Media;111546;Media;6;2;12/07/2024;21/03/2025;05/04/2025;08/04/2025;270
SDATOOL-9530;T&C;Baja;168984;Baja;6;4;04/08/2021;01/08/2022;19/08/2022;20/08/2022;381
SDATOOL-9579;ENG;Media;109234;Media;6;2;07/02/2019;25/11/2019;15/12/2019;22/12/2019;318
SDATOOL-8099;CCS;Baja;89852;Alta;2;1;24/04/2024;13/08/2024;24/08/2024;29/08/2024;127
SDATOOL-9672;CIB;Media;75211;Baja;4;2;04/02/2022;16/07/2022;27/07/2022;01/08/2022;178
SDATOOL-3930;CCS;Alta;164060;Baja;5;4;31/03/2025;15/03/2026;23/03/2026;24/03/2026;358
SDATOOL-1046;CCS;Alta;36544;Baja;3;1;21/07/2021;23/10/2021;10/11/2021;16/11/2021;118
SDATOOL-1261;RCS;Alta;123388;Media;2;3;10/02/2019;14/11/2019;10/12/2019;16/12/2019;309
SDATOOL-8209;RIC;Alta;124031;Media;6;2;21/10/2024;14/06/2025;13/07/2025;23/07/2025;275
SDATOOL-3001;ENG;Media;75836;Baja;4;2;16/08/2020;03/02/2021;18/02/2021;24/02/2021;192
SDATOOL-3379;RCS;Media;129047;Media;9;2;06/08/2020;30/04/2021;10/05/2021;17/05/2021;284
SDATOOL-2257;FIN;Baja;240717;Alta;3;3;18/08/2021;27/07/2022;04/08/2022;07/08/2022;354
SDATOOL-7875;T&C;Alta;90409;Baja;7;2;29/02/2024;17/11/2024;30/11/2024;06/12/2024;281
SDATOOL-1518;ENG;Media;217464;Media;8;3;21/01/2025;05/01/2026;22/01/2026;24/01/2026;368
SDATOOL-7605;T&C;Alta;64783;Alta;1;1;24/09/2021;22/03/2022;04/04/2022;08/04/2022;196
SDATOOL-8448;RIC;Media;83674;Media;3;2;10/07/2019;31/12/2019;23/01/2020;25/01/2020;199
SDATOOL-2628;GRM;Media;226096;Media;9;3;13/08/2019;04/06/2020;28/06/2020;02/07/2020;324
SDATOOL-1452;T&C;Baja;156790;Baja;9;3;19/06/2020;28/05/2021;12/06/2021;16/06/2021;362
SDATOOL-5376;RCS;Media;103748;Baja;4;3;18/11/2025;27/06/2026;23/07/2026;30/07/2026;254
SDATOOL-4545;ENG;Media;346219;Alta;9;3;24/02/2020;01/06/2021;20/06/2021;25/06/2021;487
SDATOOL-4183;FIN;Baja;122158;Media;6;2;02/09/2022;13/04/2023;03/05/2023;10/05/2023;250
SDATOOL-8981;CIB;Alta;343854;Alta;8;3;24/05/2022;22/06/2023;09/07/2023;16/07/2023;418
SDATOOL-4611;RCS;Media;436716;Alta;7;4;25/06/2022;29/07/2023;18/08/2023;28/08/2023;429
SDATOOL-1334;CCS;Media;176714;Media;7;3;18/01/2020;26/02/2021;09/03/2021;11/03/2021;418
SDATOOL-4315;FIN;Baja;84175;Baja;5;2;13/09/2024;03/02/2025;27/02/2025;01/03/2025;169
SDATOOL-3122;CCS;Baja;104405;Media;5;2;19/11/2021;14/04/2022;11/05/2022;17/05/2022;179
SDATOOL-7225;ENG;Media;120850;Baja;5;3;19/11/2020;15/08/2021;01/09/2021;07/09/2021;292
SDATOOL-9992;CIB;Alta;188997;Media;6;3;07/03/2023;06/04/2024;03/05/2024;11/05/2024;431
SDATOOL-4363;ENG;Alta;173113;Media;5;3;24/10/2022;30/07/2023;22/08/2023;01/09/2023;312
SDATOOL-2065;RCS;Alta;97126;Media;3;2;10/04/2025;05/12/2025;03/01/2026;07/01/2026;272
SDATOOL-9875;GRM;Media;161383;Media;10;2;07/01/2024;05/10/2024;22/10/2024;31/10/2024;298
SDATOOL-1077;RCS;Media;166891;Alta;3;2;07/11/2024;07/07/2025;18/07/2025;28/07/2025;263
SDATOOL-1055;T&C;Alta;163235;Alta;2;2;19/03/2021;23/11/2021;14/12/2021;18/12/2021;274
SDATOOL-2043;GRM;Alta;152474;Alta;3;2;04/05/2021;17/01/2022;29/01/2022;08/02/2022;280
SDATOOL-8701;CCS;Media;84463;Baja;7;2;30/08/2021;03/04/2022;22/04/2022;24/04/2022;237
SDATOOL-2188;ENG;Alta;69788;Media;10;1;06/06/2024;06/03/2025;29/03/2025;31/03/2025;298
