Código de proyecto;Área;Prioridad;Presupuesto;Complejidad técnica;Número de dependencias asociadas;Time to market teórico en Q's;Fecha de inicio de ejecución;Fecha fin de ejecución;Fecha pase a producción;Fecha de uso por el personal;Time to market
SDATOOL-7487;ENG;Media;61649;Media;8;1;01/01/2019;22/06/2019;30/06/2019;05/07/2019;185
SDATOOL-3441;FIN;Alta;98203;Media;5;2;26/12/2020;07/09/2021;20/09/2021;23/09/2021;270
SDATOOL-7320;ENG;Alta;223372;Alta;9;2;01/01/2019;17/07/2019;31/07/2019;03/08/2019;214
SDATOOL-2646;CCS;Media;106273;Media;6;2;14/12/2023;11/09/2024;05/10/2024;07/10/2024;297
SDATOOL-8081;CCS;Baja;199349;Media;7;3;31/07/2020;05/07/2021;12/07/2021;16/07/2021;349
SDATOOL-9806;GRM;Alta;139182;Media;9;2;03/02/2019;06/10/2019;28/10/2019;30/10/2019;268
SDATOOL-3032;RCS;Media;147759;Media;4;3;15/03/2023;17/11/2023;29/11/2023;03/12/2023;262
SDATOOL-3981;GRM;Baja;443218;Alta;8;4;15/01/2019;15/06/2020;25/06/2020;04/07/2020;536
SDATOOL-1688;FIN;Baja;127569;Media;2;3;11/01/2021;18/10/2021;29/10/2021;04/11/2021;296
SDATOOL-2625;GRM;Alta;236544;Alta;8;2;13/09/2019;13/09/2020;29/09/2020;06/10/2020;388
SDATOOL-4838;RCS;Media;230050;Alta;2;3;14/04/2024;02/02/2025;02/03/2025;11/03/2025;330
SDATOOL-6352;RIC;Media;98472;Alta;6;1;05/10/2020;04/04/2021;11/04/2021;18/04/2021;194
SDATOOL-3999;RCS;Alta;96196;Baja;10;2;28/05/2024;02/04/2025;14/04/2025;18/04/2025;324
SDATOOL-2903;FIN;Media;124685;Media;5;2;08/03/2021;04/09/2021;03/10/2021;11/10/2021;216
SDATOOL-9474;RCS;Alta;226049;Alta;8;2;10/07/2019;13/08/2020;27/08/2020;01/09/2020;418
SDATOOL-6865;CCS;Media;153153;Media;3;3;01/08/2021;22/05/2022;19/06/2022;26/06/2022;328
SDATOOL-2321;CIB;Media;129425;Media;6;2;01/01/2019;06/10/2019;17/10/2019;19/10/2019;291
SDATOOL-9973;ENG;Media;75948;Alta;1;1;06/03/2022;22/08/2022;08/09/2022;13/09/2022;190
SDATOOL-9316;RCS;Media;146685;Media;3;3;12/01/2024;12/09/2024;23/09/2024;26/09/2024;257
SDATOOL-9944;RCS;Baja;62959;Media;10;1;29/07/2024;14/01/2025;07/02/2025;13/02/2025;198
SDATOOL-9441;RCS;Media;118762;Alta;9;1;28/05/2023;31/12/2023;21/01/2024;30/01/2024;246
SDATOOL-7495;CCS;Alta;44898;Media;3;1;22/07/2019;08/01/2020;28/01/2020;30/01/2020;191
SDATOOL-3356;RIC;Baja;245662;Alta;10;2;24/03/2023;08/12/2023;23/12/2023;26/12/2023;276
SDATOOL-8454;GRM;Alta;217656;Alta;8;2;14/10/2024;24/08/2025;12/09/2025;14/09/2025;334
SDATOOL-5386;FIN;Media;143355;Baja;4;4;02/09/2023;04/08/2024;24/08/2024;01/09/2024;365
SDATOOL-9251;RIC;Media;274097;Media;9;4;16/05/2024;14/08/2025;24/08/2025;29/08/2025;470
SDATOOL-1814;ENG;Baja;64285;Media;7;1;19/07/2019;02/11/2019;29/11/2019;30/11/2019;133
SDATOOL-2690;ENG;Alta;168227;Alta;3;2;04/07/2019;21/03/2020;01/04/2020;05/04/2020;275
SDATOOL-7566;RIC;Media;161916;Media;1;4;02/09/2024;30/08/2025;06/09/2025;10/09/2025;373
SDATOOL-5777;RCS;Media;109013;Alta;9;1;24/10/2021;07/06/2022;17/06/2022;21/06/2022;239
SDATOOL-6951;ENG;Media;60968;Media;9;1;16/02/2022;23/08/2022;19/09/2022;27/09/2022;222
SDATOOL-9294;T&C;Alta;350652;Alta;9;3;05/10/2020;08/12/2021;18/12/2021;22/12/2021;442
SDATOOL-5442;FIN;Media;117397;Alta;8;1;10/02/2024;23/08/2024;08/09/2024;11/09/2024;213
SDATOOL-8738;ENG;Media;286148;Alta;5;3;12/05/2021;07/04/2022;22/04/2022;28/04/2022;350
SDATOOL-2224;RCS;Baja;26983;Baja;1;1;14/03/2023;13/05/2023;23/05/2023;25/05/2023;71
SDATOOL-8510;ENG;Media;165523;Alta;3;2;17/07/2023;26/03/2024;05/04/2024;06/04/2024;263
SDATOOL-1574;CCS;Media;71335;Media;6;1;18/10/2019;13/04/2020;08/05/2020;11/05/2020;205
SDATOOL-8386;FIN;Baja;217365;Alta;2;3;26/06/2024;29/05/2025;10/06/2025;19/06/2025;357
SDATOOL-9664;FIN;Media;104287;Baja;5;3;12/12/2021;09/09/2022;20/09/2022;24/09/2022;285
SDATOOL-5379;RIC;Alta;73102;Baja;1;3;29/07/2020;06/04/2021;01/05/2021;08/05/2021;282
SDATOOL-4090;FIN;Media;153985;Baja;6;4;28/08/2021;12/11/2022;25/11/2022;05/12/2022;464
SDATOOL-3851;FIN;Media;70906;Media;7;1;21/07/2020;09/01/2021;17/01/2021;19/01/2021;181
SDATOOL-2536;CIB;Media;77435;Baja;6;2;08/01/2020;10/10/2020;21/10/2020;22/10/2020;287
SDATOOL-4234;FIN;Media;171211;Media;5;3;18/04/2020;04/02/2021;03/03/2021;04/03/2021;319
SDATOOL-5927;RCS;Alta;158284;Media;10;2;18/08/2024;18/06/2025;12/07/2025;15/07/2025;330
SDATOOL-6158;CIB;Alta;133366;Media;7;2;01/01/2019;30/04/2019;29/05/2019;05/06/2019;155
SDATOOL-2922;ENG;Media;222238;Media;10;3;01/01/2019;21/07/2019;07/08/2019;08/08/2019;219
SDATOOL-7843;ENG;Media;181591;Media;6;3;07/07/2019;23/06/2020;19/07/2020;22/07/2020;380
SDATOOL-4855;ENG;Media;80521;Baja;2;3;25/08/2022;27/05/2023;07/06/2023;10/06/2023;288
SDATOOL-9296;RIC;Alta;86770;Alta;5;1;04/01/2021;15/06/2021;30/06/2021;07/07/2021;183
SDATOOL-3241;ENG;Media;131358;Media;2;3;07/11/2024;17/07/2025;31/07/2025;07/08/2025;272
SDATOOL-8966;ENG;Alta;148548;Baja;4;4;31/12/2021;01/12/2022;17/12/2022;22/12/2022;356
SDATOOL-3559;FIN;Media;110497;Media;5;2;18/11/2023;14/05/2024;01/06/2024;07/06/2024;201
SDATOOL-8053;FIN;Media;238676;Alta;3;3;19/01/2020;22/12/2020;31/12/2020;01/01/2021;347
SDATOOL-5361;CIB;Alta;158106;Baja;10;3;01/01/2019;14/07/2019;24/07/2019;31/07/2019;211
SDATOOL-9985;GRM;Media;52441;Baja;2;2;07/03/2023;19/08/2023;04/09/2023;05/09/2023;181
SDATOOL-1264;RIC;Baja;295698;Alta;5;3;22/10/2023;29/08/2024;07/09/2024;11/09/2024;324
SDATOOL-3327;FIN;Media;109216;Media;1;3;13/10/2023;31/07/2024;24/08/2024;27/08/2024;318
SDATOOL-2188;GRM;Alta;295733;Alta;6;3;02/02/2021;20/03/2022;01/04/2022;02/04/2022;423
SDATOOL-6846;T&C;Alta;150793;Alta;2;2;11/12/2022;18/08/2023;30/08/2023;01/09/2023;263
SDATOOL-3321;CCS;Alta;99687;Baja;3;3;09/08/2020;21/04/2021;01/05/2021;02/05/2021;265
SDATOOL-9061;ENG;Media;234265;Alta;9;2;15/05/2019;19/04/2020;14/05/2020;22/05/2020;372
SDATOOL-1359;FIN;Alta;65895;Baja;2;2;29/07/2020;28/02/2021;12/03/2021;20/03/2021;233
SDATOOL-7199;FIN;Media;131528;Media;8;2;30/09/2020;04/06/2021;28/06/2021;06/07/2021;278
SDATOOL-9090;GRM;Media;157182;Media;4;3;05/06/2024;02/02/2025;21/02/2025;03/03/2025;270
SDATOOL-4094;GRM;Media;30044;Baja;2;1;30/09/2023;21/12/2023;12/01/2024;17/01/2024;108
SDATOOL-7851;ENG;Media;112556;Media;4;2;16/02/2019;02/08/2019;10/08/2019;14/08/2019;178
SDATOOL-2053;CCS;Media;193951;Media;6;3;20/11/2023;16/10/2024;02/11/2024;10/11/2024;355
SDATOOL-9331;FIN;Media;78012;Baja;7;2;15/12/2022;06/09/2023;22/09/2023;27/09/2023;285
SDATOOL-2237;T&C;Baja;138665;Alta;2;2;07/11/2019;06/05/2020;18/05/2020;28/05/2020;202
SDATOOL-6588;ENG;Alta;171911;Media;2;4;25/10/2021;12/10/2022;07/11/2022;13/11/2022;384
SDATOOL-4255;FIN;Alta;90615;Media;3;2;31/05/2023;27/12/2023;14/01/2024;24/01/2024;237
SDATOOL-2726;ENG;Alta;31476;Baja;8;1;31/03/2024;08/10/2024;19/10/2024;24/10/2024;206
SDATOOL-3315;ENG;Alta;134617;Media;2;3;16/06/2021;14/03/2022;25/03/2022;31/03/2022;287
SDATOOL-3125;CCS;Media;270403;Media;9;4;22/06/2021;11/08/2022;01/09/2022;05/09/2022;440
SDATOOL-3720;RCS;Media;226100;Alta;8;2;25/06/2019;28/05/2020;05/06/2020;11/06/2020;351
SDATOOL-2994;RIC;Media;72420;Baja;2;2;22/08/2019;27/01/2020;24/02/2020;03/03/2020;193
SDATOOL-4324;ENG;Alta;361413;Alta;9;3;26/11/2022;04/03/2024;19/03/2024;27/03/2024;486
SDATOOL-7133;RIC;Media;72020;Alta;3;1;20/06/2020;26/10/2020;16/11/2020;25/11/2020;157
SDATOOL-7918;RIC;Baja;97674;Media;5;2;22/06/2022;07/11/2022;05/12/2022;14/12/2022;174
SDATOOL-5723;GRM;Baja;291023;Media;9;4;24/08/2020;11/10/2021;05/11/2021;06/11/2021;439
SDATOOL-6083;CIB;Alta;37639;Media;1;1;21/07/2019;06/01/2020;19/01/2020;29/01/2020;191
SDATOOL-5036;GRM;Baja;202861;Media;8;3;01/07/2020;16/05/2021;13/06/2021;21/06/2021;354
SDATOOL-5228;FIN;Alta;335359;Alta;8;3;12/08/2020;04/10/2021;19/10/2021;22/10/2021;435
SDATOOL-7483;ENG;Media;34862;Media;2;1;18/01/2023;24/05/2023;07/06/2023;12/06/2023;144
SDATOOL-4622;RCS;Media;96803;Baja;8;2;21/02/2020;26/10/2020;13/11/2020;18/11/2020;270
SDATOOL-5186;ENG;Alta;37162;Baja;10;1;02/04/2022;20/11/2022;04/12/2022;06/12/2022;247
SDATOOL-1427;CCS;Media;111355;Alta;9;1;19/09/2024;07/05/2025;27/05/2025;30/05/2025;252
SDATOOL-8271;RCS;Baja;59398;Baja;2;2;30/12/2022;09/06/2023;26/06/2023;01/07/2023;182
SDATOOL-9544;CCS;Media;72585;Baja;2;2;10/10/2019;25/02/2020;21/03/2020;26/03/2020;167
SDATOOL-8729;RCS;Alta;72469;Media;8;1;12/02/2021;31/08/2021;12/09/2021;19/09/2021;218
SDATOOL-7196;FIN;Media;61066;Media;3;1;21/07/2024;04/11/2024;22/11/2024;27/11/2024;128
SDATOOL-5880;ENG;Media;63750;Baja;4;2;02/03/2024;29/08/2024;10/09/2024;16/09/2024;197
SDATOOL-5815;ENG;Alta;215649;Media;9;3;17/02/2024;17/01/2025;05/02/2025;13/02/2025;361
SDATOOL-7864;FIN;Media;236675;Media;6;4;17/04/2021;06/05/2022;02/06/2022;06/06/2022;415
SDATOOL-5894;GRM;Alta;389341;Alta;10;3;02/08/2023;27/09/2024;18/10/2024;20/10/2024;444
SDATOOL-5185;RIC;Alta;52110;Baja;8;1;20/12/2020;15/07/2021;29/07/2021;03/08/2021;225
SDATOOL-1553;RIC;Media;360130;Alta;10;3;17/01/2019;05/05/2020;15/05/2020;16/05/2020;484
SDATOOL-7840;FIN;Baja;113212;Media;1;3;05/06/2024;26/02/2025;23/03/2025;31/03/2025;298
SDATOOL-5818;GRM;Media;94907;Media;2;2;28/07/2019;22/01/2020;02/02/2020;04/02/2020;190
SDATOOL-4704;T&C;Alta;130327;Media;1;3;02/05/2023;07/02/2024;17/02/2024;26/02/2024;299
SDATOOL-9043;FIN;Media;137199;Media;9;2;08/01/2020;07/09/2020;03/10/2020;11/10/2020;276
SDATOOL-4103;ENG;Alta;98005;Alta;6;1;07/01/2020;01/08/2020;09/08/2020;16/08/2020;221
SDATOOL-5790;FIN;Baja;165375;Baja;6;4;01/01/2019;26/10/2019;20/11/2019;28/11/2019;331
SDATOOL-5488;FIN;Baja;160977;Media;5;3;14/07/2022;11/04/2023;01/05/2023;07/05/2023;296
SDATOOL-1681;RCS;Baja;68241;Baja;1;2;26/05/2022;09/10/2022;02/11/2022;11/11/2022;168
SDATOOL-5671;ENG;Media;83365;Baja;8;2;22/05/2023;02/02/2024;29/02/2024;03/03/2024;285
SDATOOL-1323;T&C;Baja;29979;Baja;4;1;07/05/2019;15/07/2019;30/07/2019;31/07/2019;84
SDATOOL-7934;RCS;Alta;263839;Alta;10;2;03/01/2019;01/01/2020;23/01/2020;29/01/2020;390
SDATOOL-8777;FIN;Alta;152724;Baja;10;3;19/09/2019;22/08/2020;16/09/2020;20/09/2020;366
SDATOOL-2639;CIB;Alta;51279;Media;5;1;05/03/2025;09/07/2025;06/08/2025;09/08/2025;156
SDATOOL-9241;ENG;Baja;89309;Media;1;2;26/05/2020;13/11/2020;01/12/2020;08/12/2020;195
SDATOOL-1095;RIC;Media;176205;Media;5;3;14/01/2022;15/09/2022;24/09/2022;04/10/2022;262
SDATOOL-8203;RIC;Media;184793;Media;7;3;29/01/2020;25/12/2020;07/01/2021;08/01/2021;344
SDATOOL-3554;RIC;Media;73543;Alta;1;1;02/12/2022;12/04/2023;05/05/2023;14/05/2023;162
SDATOOL-1876;GRM;Baja;133184;Baja;6;3;14/02/2023;04/12/2023;12/12/2023;13/12/2023;301
SDATOOL-3672;RIC;Media;227720;Media;10;3;01/01/2019;06/06/2019;04/07/2019;09/07/2019;189
SDATOOL-5355;ENG;Media;88046;Media;2;2;06/01/2025;11/08/2025;07/09/2025;09/09/2025;245
SDATOOL-5014;T&C;Baja;212661;Media;9;3;08/06/2021;08/06/2022;30/06/2022;07/07/2022;393
SDATOOL-4373;CCS;Media;116383;Baja;1;4;08/11/2023;08/10/2024;24/10/2024;27/10/2024;354
SDATOOL-1709;CCS;Media;200742;Media;8;3;15/01/2024;17/01/2025;06/02/2025;13/02/2025;394
SDATOOL-3187;T&C;Media;261928;Alta;10;2;26/01/2019;15/12/2019;08/01/2020;17/01/2020;355
SDATOOL-1731;T&C;Media;83497;Alta;4;1;07/10/2023;30/01/2024;15/02/2024;23/02/2024;138
SDATOOL-7262;T&C;Media;135686;Alta;1;2;05/05/2022;06/12/2022;03/01/2023;10/01/2023;249
SDATOOL-1342;CCS;Alta;208269;Media;4;4;12/03/2021;05/03/2022;17/03/2022;23/03/2022;376
SDATOOL-1419;RCS;Media;254147;Alta;10;2;07/12/2020;22/09/2021;30/09/2021;08/10/2021;304
SDATOOL-6887;GRM;Alta;263232;Alta;10;2;11/11/2022;26/10/2023;21/11/2023;23/11/2023;376
SDATOOL-6718;FIN;Media;163596;Alta;2;2;18/11/2022;26/06/2023;10/07/2023;15/07/2023;238
SDATOOL-3393;CIB;Media;208417;Alta;7;2;28/12/2021;26/10/2022;07/11/2022;15/11/2022;321
SDATOOL-7705;T&C;Alta;38964;Media;2;1;28/02/2023;17/08/2023;01/09/2023;08/09/2023;191
SDATOOL-2840;RCS;Baja;127308;Alta;8;1;03/10/2020;09/04/2021;26/04/2021;29/04/2021;207
SDATOOL-7856;FIN;Media;196356;Media;8;3;23/08/2020;20/07/2021;31/07/2021;10/08/2021;351
SDATOOL-1394;RIC;Media;135636;Alta;1;2;11/08/2021;12/04/2022;01/05/2022;07/05/2022;268
SDATOOL-8215;CCS;Media;34587;Media;1;1;24/03/2024;18/07/2024;01/08/2024;04/08/2024;132
SDATOOL-3016;RCS;Media;317435;Alta;7;3;13/10/2023;14/09/2024;01/10/2024;08/10/2024;360
SDATOOL-8410;FIN;Media;154051;Alta;2;2;04/08/2023;20/02/2024;14/03/2024;22/03/2024;230
SDATOOL-6309;ENG;Baja;329094;Alta;7;3;25/02/2023;10/03/2024;26/03/2024;31/03/2024;399
SDATOOL-2233;FIN;Alta;208082;Alta;1;3;10/11/2023;09/09/2024;27/09/2024;03/10/2024;327
SDATOOL-2145;ENG;Alta;218509;Alta;2;3;09/09/2021;23/08/2022;20/09/2022;23/09/2022;378
SDATOOL-6204;GRM;Baja;193242;Media;7;3;01/01/2019;24/01/2019;12/02/2019;21/02/2019;51
SDATOOL-3344;RIC;Alta;311196;Alta;6;3;25/12/2022;21/01/2024;02/02/2024;03/02/2024;404
SDATOOL-9954;CCS;Alta;306424;Alta;6;3;17/12/2019;11/01/2021;26/01/2021;27/01/2021;406
SDATOOL-1598;CCS;Media;82750;Baja;7;2;12/12/2021;21/08/2022;13/09/2022;15/09/2022;276
SDATOOL-6627;RIC;Media;92469;Media;3;2;25/05/2022;28/11/2022;09/12/2022;12/12/2022;200
SDATOOL-2347;ENG;Media;112534;Media;5;2;21/05/2023;30/11/2023;26/12/2023;04/01/2024;227
SDATOOL-9295;CCS;Alta;224334;Media;4;4;22/07/2021;15/08/2022;04/09/2022;06/09/2022;411
SDATOOL-7880;T&C;Media;163349;Media;4;3;03/07/2022;31/03/2023;17/04/2023;25/04/2023;295
SDATOOL-7102;GRM;Media;208229;Media;3;4;13/02/2024;30/01/2025;12/02/2025;22/02/2025;375
SDATOOL-8150;CCS;Media;221429;Media;10;3;31/12/2020;23/02/2022;07/03/2022;14/03/2022;437
SDATOOL-7907;RCS;Media;88138;Baja;7;2;21/10/2020;04/04/2021;28/04/2021;08/05/2021;198
SDATOOL-2958;ENG;Media;253129;Alta;4;3;24/03/2021;07/02/2022;17/02/2022;19/02/2022;331
SDATOOL-5320;GRM;Media;118735;Alta;7;1;30/06/2024;12/03/2025;20/03/2025;24/03/2025;266
SDATOOL-8430;CCS;Alta;302641;Alta;6;3;16/05/2024;22/04/2025;10/05/2025;13/05/2025;361
SDATOOL-6679;ENG;Media;227263;Alta;7;2;01/01/2019;17/02/2019;14/03/2019;20/03/2019;78
SDATOOL-5698;CIB;Media;102683;Baja;3;3;05/03/2021;22/12/2021;07/01/2022;14/01/2022;314
SDATOOL-5221;CIB;Media;156146;Baja;7;4;22/09/2022;21/12/2023;02/01/2024;10/01/2024;475
SDATOOL-1571;T&C;Media;109039;Alta;6;1;01/01/2019;19/01/2019;28/01/2019;02/02/2019;32
SDATOOL-6730;FIN;Media;344483;Alta;8;3;17/12/2021;28/12/2022;15/01/2023;21/01/2023;399
SDATOOL-3457;FIN;Baja;196536;Media;7;3;01/09/2024;06/08/2025;30/08/2025;08/09/2025;371
SDATOOL-2199;FIN;Media;84055;Baja;6;2;22/12/2024;13/08/2025;20/08/2025;30/08/2025;250
SDATOOL-2109;T&C;Alta;204661;Alta;1;3;01/01/2019;05/08/2019;18/08/2019;22/08/2019;233
SDATOOL-3480;RCS;Baja;149150;Media;10;2;23/09/2020;06/06/2021;16/06/2021;21/06/2021;270
SDATOOL-8130;FIN;Media;107603;Media;4;2;07/05/2022;07/10/2022;18/10/2022;26/10/2022;171
SDATOOL-6397;ENG;Media;156294;Media;4;3;01/01/2019;13/11/2019;07/12/2019;09/12/2019;342
SDATOOL-4940;RIC;Media;109158;Media;3;2;23/06/2024;04/12/2024;11/12/2024;17/12/2024;176
SDATOOL-2575;CCS;Media;105472;Alta;8;1;19/01/2020;29/07/2020;13/08/2020;18/08/2020;211
SDATOOL-4798;RCS;Alta;132545;Alta;9;1;13/12/2021;24/08/2022;10/09/2022;15/09/2022;275
SDATOOL-6100;RIC;Alta;225896;Alta;2;3;10/05/2024;05/03/2025;28/03/2025;04/04/2025;328
SDATOOL-1972;ENG;Media;191647;Media;6;3;01/01/2019;09/03/2019;31/03/2019;01/04/2019;90
SDATOOL-4062;FIN;Baja;116562;Baja;1;4;15/08/2021;12/07/2022;10/08/2022;12/08/2022;362
SDATOOL-2817;FIN;Media;76188;Media;2;2;29/04/2023;09/10/2023;30/10/2023;04/11/2023;188
SDATOOL-5605;FIN;Media;68376;Media;10;1;07/01/2025;02/07/2025;13/07/2025;18/07/2025;191
SDATOOL-3807;T&C;Media;152943;Baja;5;4;12/02/2023;31/12/2023;25/01/2024;30/01/2024;352
SDATOOL-6544;ENG;Media;57089;Media;6;1;03/08/2022;31/01/2023;23/02/2023;05/03/2023;213
SDATOOL-6615;FIN;Media;302266;Media;10;4;08/01/2023;01/04/2024;24/04/2024;28/04/2024;476
SDATOOL-1255;FIN;Media;282651;Alta;5;3;25/02/2021;20/01/2022;30/01/2022;09/02/2022;348
SDATOOL-1163;FIN;Media;215503;Media;9;3;02/11/2021;15/10/2022;09/11/2022;18/11/2022;380
SDATOOL-7802;FIN;Baja;100036;Alta;6;1;31/05/2023;16/12/2023;03/01/2024;12/01/2024;225
SDATOOL-3685;ENG;Media;138823;Baja;10;3;24/05/2024;23/04/2025;21/05/2025;23/05/2025;363
SDATOOL-7280;GRM;Baja;167915;Media;2;4;15/03/2023;28/03/2024;10/04/2024;15/04/2024;397
SDATOOL-9354;GRM;Alta;304649;Alta;6;3;01/01/2019;12/09/2019;01/10/2019;02/10/2019;274
SDATOOL-3916;CCS;Baja;64008;Media;7;1;23/06/2023;19/12/2023;28/12/2023;02/01/2024;192
SDATOOL-7898;CCS;Alta;55694;Alta;1;1;02/06/2022;28/10/2022;22/11/2022;02/12/2022;182
SDATOOL-5521;CIB;Alta;205439;Media;7;3;14/07/2023;26/07/2024;03/08/2024;06/08/2024;388
SDATOOL-8657;RCS;Alta;162351;Alta;4;2;26/07/2024;30/04/2025;24/05/2025;27/05/2025;304
SDATOOL-2914;ENG;Baja;245429;Alta;10;2;16/02/2021;27/11/2021;25/12/2021;29/12/2021;315
SDATOOL-5757;CIB;Media;48576;Baja;4;1;22/06/2024;15/09/2024;22/09/2024;02/10/2024;101
SDATOOL-1143;ENG;Baja;238926;Media;10;3;04/10/2019;14/11/2020;28/11/2020;02/12/2020;424
SDATOOL-1591;FIN;Alta;89106;Media;1;2;28/08/2022;06/04/2023;26/04/2023;28/04/2023;242
SDATOOL-7183;CIB;Alta;150942;Baja;9;3;23/11/2019;30/12/2020;19/01/2021;22/01/2021;425
SDATOOL-7726;T&C;Baja;398493;Alta;6;4;12/06/2022;29/08/2023;13/09/2023;18/09/2023;463
SDATOOL-8507;FIN;Alta;96097;Media;3;2;11/01/2020;14/09/2020;21/09/2020;27/09/2020;259
SDATOOL-1213;CCS;Media;80037;Media;2;2;10/03/2022;31/08/2022;10/09/2022;14/09/2022;187
SDATOOL-1879;FIN;Alta;139230;Media;8;2;15/08/2024;11/06/2025;26/06/2025;02/07/2025;320
SDATOOL-6538;T&C;Alta;381904;Alta;10;3;19/11/2022;09/02/2024;19/02/2024;21/02/2024;458
SDATOOL-2087;T&C;Media;160159;Alta;2;2;23/07/2019;09/03/2020;20/03/2020;25/03/2020;245
SDATOOL-7919;CIB;Media;140123;Media;7;2;19/10/2019;29/07/2020;14/08/2020;21/08/2020;306
SDATOOL-8206;ENG;Baja;117600;Baja;6;3;29/01/2021;16/11/2021;11/12/2021;14/12/2021;318
SDATOOL-2592;RCS;Baja;196870;Baja;9;4;09/03/2020;07/05/2021;01/06/2021;08/06/2021;456
SDATOOL-4267;CIB;Alta;113486;Media;1;3;03/02/2021;01/12/2021;16/12/2021;19/12/2021;318
SDATOOL-9338;CIB;Baja;126572;Alta;9;1;01/01/2019;19/02/2019;01/03/2019;11/03/2019;69
SDATOOL-3155;RIC;Media;180094;Media;7;3;24/11/2022;19/11/2023;01/12/2023;03/12/2023;373
SDATOOL-6512;FIN;Media;118478;Alta;8;1;24/05/2020;17/12/2020;30/12/2020;02/01/2021;222
SDATOOL-5543;RCS;Media;122532;Media;6;2;01/01/2019;20/03/2019;30/03/2019;01/04/2019;90
SDATOOL-6203;ENG;Baja;357620;Alta;9;3;24/04/2021;03/05/2022;27/05/2022;03/06/2022;404
SDATOOL-6017;CIB;Media;37976;Media;4;1;09/10/2024;15/01/2025;06/02/2025;12/02/2025;125
SDATOOL-3982;ENG;Alta;188437;Alta;4;2;28/04/2019;20/12/2019;08/01/2020;17/01/2020;263
SDATOOL-9997;CCS;Media;81588;Baja;7;2;01/01/2019;28/06/2019;25/07/2019;26/07/2019;206
SDATOOL-6691;FIN;Baja;103041;Media;3;2;29/04/2022;16/11/2022;15/12/2022;16/12/2022;230
SDATOOL-8457;RCS;Media;222435;Media;5;4;07/04/2020;14/04/2021;25/04/2021;26/04/2021;384
SDATOOL-8653;T&C;Media;94694;Media;2;2;07/03/2023;05/09/2023;26/09/2023;30/09/2023;206
SDATOOL-8255;FIN;Alta;55029;Baja;4;2;07/01/2022;23/07/2022;01/08/2022;10/08/2022;214
SDATOOL-9293;T&C;Media;70554;Media;5;1;18/08/2021;16/11/2021;03/12/2021;10/12/2021;113
SDATOOL-1149;T&C;Alta;31645;Baja;7;1;18/06/2022;06/01/2023;23/01/2023;28/01/2023;223
SDATOOL-5000;RIC;Media;126303;Alta;8;1;01/12/2023;16/06/2024;09/07/2024;19/07/2024;230
SDATOOL-4793;GRM;Baja;120482;Media;5;2;15/02/2021;20/09/2021;03/10/2021;07/10/2021;233
SDATOOL-6944;RCS;Media;135637;Alta;1;2;30/03/2022;25/11/2022;24/12/2022;26/12/2022;270
SDATOOL-9416;ENG;Alta;104215;Media;2;2;28/06/2021;10/02/2022;10/03/2022;16/03/2022;260
SDATOOL-4465;RIC;Media;71339;Baja;7;2;02/04/2019;25/12/2019;06/01/2020;09/01/2020;281
SDATOOL-3059;ENG;Media;155469;Media;4;3;13/09/2021;13/07/2022;24/07/2022;29/07/2022;318
SDATOOL-2083;T&C;Media;208199;Alta;6;2;01/04/2021;10/01/2022;19/01/2022;23/01/2022;296
SDATOOL-6021;T&C;Media;128527;Baja;4;4;30/08/2022;27/07/2023;24/08/2023;31/08/2023;366
SDATOOL-8494;FIN;Alta;123337;Media;5;2;26/04/2021;20/12/2021;27/12/2021;29/12/2021;246
SDATOOL-5895;FIN;Media;88246;Media;2;2;27/03/2021;10/09/2021;27/09/2021;29/09/2021;185
SDATOOL-5778;GRM;Media;83695;Media;2;2;25/01/2023;08/08/2023;26/08/2023;30/08/2023;216
SDATOOL-5611;RCS;Baja;129896;Media;6;2;01/01/2019;01/04/2019;15/04/2019;18/04/2019;107
SDATOOL-6355;T&C;Alta;211649;Alta;8;2;08/09/2020;08/07/2021;16/07/2021;19/07/2021;313
SDATOOL-1941;GRM;Alta;82516;Media;9;1;17/04/2020;15/11/2020;22/11/2020;23/11/2020;219
SDATOOL-6860;T&C;Media;255855;Alta;4;3;01/09/2019;10/06/2020;02/07/2020;09/07/2020;311
SDATOOL-3760;ENG;Media;215578;Alta;8;2;20/07/2020;23/04/2021;21/05/2021;25/05/2021;308
SDATOOL-6621;CIB;Baja;125060;Media;2;3;03/11/2023;06/08/2024;25/08/2024;02/09/2024;303
SDATOOL-6656;T&C;Media;99660;Media;4;2;01/11/2020;07/05/2021;20/05/2021;29/05/2021;208
SDATOOL-3625;CCS;Media;120809;Alta;7;1;30/07/2021;08/03/2022;03/04/2022;04/04/2022;247
SDATOOL-9525;RIC;Alta;62622;Baja;10;1;20/05/2019;07/11/2019;15/11/2019;16/11/2019;179
SDATOOL-2456;FIN;Alta;127571;Media;6;2;10/11/2022;16/08/2023;09/09/2023;11/09/2023;304
SDATOOL-9531;CIB;Baja;147004;Media;3;3;05/08/2023;18/06/2024;30/06/2024;07/07/2024;336
SDATOOL-7582;ENG;Alta;123374;Media;6;2;11/06/2020;26/02/2021;18/03/2021;19/03/2021;280
SDATOOL-4631;RIC;Alta;33683;Media;2;1;07/11/2021;12/02/2022;08/03/2022;11/03/2022;123
SDATOOL-7105;ENG;Alta;39307;Media;3;1;06/09/2021;25/02/2022;08/03/2022;13/03/2022;187
