Código de proyecto,Área,Prioridad,Presupuesto,Complejidad técnica,Número de dependencias asociadas,Fecha de inicio de ejecución,Fecha de uso por el cliente planificada,Fecha fin de ejecución,Fecha pase a producción,Fecha de uso por el cliente,Time to market
SDATOOL-1303,CIB,Alta,233082,Media,10,12/01/2020,26/09/2020,22/09/2020,02/10/2020,08/10/2020,270
SDATOOL-2985,ENG,Baja,154985,Media,5,01/08/2024,17/04/2025,24/02/2025,23/03/2025,26/03/2025,237
SDATOOL-3892,CIB,Alta,239387,Media,10,05/03/2024,25/10/2024,02/11/2024,15/11/2024,19/11/2024,259
SDATOOL-4821,FIN,Media,113735,Baja,7,28/02/2020,04/07/2020,10/06/2020,25/06/2020,03/07/2020,126
SDATOOL-4096,T&C,Media,113505,Baja,6,25/08/2021,31/10/2021,05/09/2021,28/09/2021,02/10/2021,38
SDATOOL-7027,FIN,Alta,116844,Baja,4,27/08/2023,15/12/2023,14/11/2023,24/11/2023,04/12/2023,99
SDATOOL-6650,CIB,Media,111708,Media,1,15/03/2019,28/11/2019,15/10/2019,11/11/2019,21/11/2019,251
SDATOOL-6530,ENG,Baja,219903,Media,10,15/11/2020,23/05/2021,27/04/2021,26/05/2021,03/06/2021,200
SDATOOL-9753,FIN,Alta,181790,Media,7,23/08/2020,10/02/2021,15/01/2021,30/01/2021,31/01/2021,161
SDATOOL-2761,FIN,Baja,165263,Media,6,06/12/2021,25/05/2022,02/05/2022,21/05/2022,26/05/2022,171
SDATOOL-7342,T&C,Media,95349,Baja,1,08/02/2023,27/06/2023,18/06/2023,26/06/2023,29/06/2023,141
SDATOOL-1510,RIC,Media,201565,Media,9,06/07/2019,12/02/2020,20/05/2020,02/06/2020,06/06/2020,336
SDATOOL-1822,ENG,Alta,323254,Alta,8,02/02/2019,18/01/2020,31/01/2020,14/02/2020,22/02/2020,385
SDATOOL-1808,CIB,Media,311106,Alta,6,18/05/2020,26/04/2021,20/04/2021,16/05/2021,18/05/2021,365
SDATOOL-8550,T&C,Media,131743,Media,2,15/09/2019,17/05/2020,16/05/2020,04/06/2020,13/06/2020,272
SDATOOL-3339,T&C,Baja,337806,Alta,8,19/11/2022,09/10/2023,15/11/2023,22/11/2023,26/11/2023,372
SDATOOL-4637,ENG,Media,140306,Baja,9,21/03/2020,22/06/2020,12/05/2020,04/06/2020,09/06/2020,80
SDATOOL-3141,RCS,Media,207672,Media,9,07/11/2021,03/08/2022,30/10/2022,12/11/2022,18/11/2022,376
SDATOOL-6263,ENG,Media,333684,Alta,7,30/08/2024,17/07/2025,02/09/2025,20/09/2025,21/09/2025,387
SDATOOL-5567,ENG,Alta,211387,Media,10,13/06/2019,08/02/2020,21/12/2019,16/01/2020,24/01/2020,225
SDATOOL-7379,RIC,Alta,363118,Alta,10,12/01/2020,21/12/2020,25/01/2021,19/02/2021,21/02/2021,406
SDATOOL-1327,FIN,Baja,156156,Media,4,06/04/2021,27/11/2021,04/11/2021,12/11/2021,15/11/2021,223
SDATOOL-8786,CCS,Media,317109,Alta,7,01/01/2019,24/10/2019,25/06/2019,13/07/2019,23/07/2019,203
SDATOOL-3628,T&C,Media,261803,Alta,4,19/03/2024,15/03/2025,24/05/2025,17/06/2025,18/06/2025,456
SDATOOL-3814,FIN,Media,77835,Baja,1,26/05/2019,12/08/2019,18/07/2019,27/07/2019,04/08/2019,70
SDATOOL-6873,ENG,Baja,134587,Media,1,03/06/2022,17/12/2022,24/11/2022,01/12/2022,10/12/2022,190
SDATOOL-2416,T&C,Media,109310,Media,1,06/04/2019,25/09/2019,28/08/2019,20/09/2019,27/09/2019,174
SDATOOL-4497,ENG,Media,141228,Media,2,04/07/2023,25/02/2024,06/01/2024,31/01/2024,03/02/2024,214
SDATOOL-7995,CIB,Alta,75999,Baja,2,17/10/2022,23/01/2023,10/01/2023,21/01/2023,25/01/2023,100
SDATOOL-2990,RCS,Media,251868,Alta,3,18/03/2019,08/01/2020,24/12/2019,07/01/2020,08/01/2020,296
SDATOOL-5439,ENG,Media,250070,Alta,3,03/06/2021,30/03/2022,16/03/2022,04/04/2022,11/04/2022,312
SDATOOL-3614,T&C,Media,110476,Media,1,11/04/2021,06/12/2021,02/12/2021,31/12/2021,01/01/2022,265
SDATOOL-3572,ENG,Baja,174496,Media,6,30/05/2021,14/12/2021,15/12/2021,02/01/2022,11/01/2022,226
SDATOOL-5987,FIN,Baja,213199,Media,10,01/01/2019,22/08/2019,02/07/2019,24/07/2019,30/07/2019,210
SDATOOL-5527,ENG,Baja,122834,Media,2,18/01/2019,30/07/2019,09/06/2019,28/06/2019,02/07/2019,165
SDATOOL-8818,FIN,Media,205871,Media,9,27/05/2024,17/02/2025,23/05/2025,02/06/2025,07/06/2025,376
SDATOOL-3610,CCS,Alta,153735,Media,4,28/03/2023,05/11/2023,21/10/2023,10/11/2023,18/11/2023,235
SDATOOL-7160,T&C,Alta,177295,Media,7,07/02/2022,17/09/2022,15/08/2022,09/09/2022,17/09/2022,222
SDATOOL-7951,CCS,Media,217766,Media,10,19/04/2020,29/10/2020,18/09/2020,14/10/2020,20/10/2020,184
SDATOOL-6075,FIN,Media,330372,Alta,7,18/08/2022,11/06/2023,27/05/2023,23/06/2023,30/06/2023,316
SDATOOL-2552,RCS,Media,136792,Media,1,14/06/2021,22/11/2021,15/10/2021,12/11/2021,13/11/2021,152
SDATOOL-5591,CIB,Alta,144868,Media,2,08/11/2024,02/05/2025,01/04/2025,28/04/2025,02/05/2025,175
SDATOOL-1532,CIB,Media,83384,Baja,2,26/08/2023,14/11/2023,05/11/2023,19/11/2023,28/11/2023,94
SDATOOL-7043,ENG,Media,224107,Media,9,24/02/2021,11/11/2021,25/01/2022,05/02/2022,08/02/2022,349
SDATOOL-3554,ENG,Media,278813,Alta,5,11/10/2024,04/08/2025,06/07/2025,31/07/2025,05/08/2025,298
SDATOOL-5057,FIN,Media,165790,Media,5,28/11/2023,16/08/2024,03/07/2024,26/07/2024,31/07/2024,246
SDATOOL-8564,ENG,Media,184192,Media,6,24/12/2019,19/08/2020,26/07/2020,02/08/2020,06/08/2020,226
SDATOOL-5109,ENG,Alta,388996,Alta,10,24/01/2019,14/11/2019,29/12/2019,11/01/2020,14/01/2020,355
SDATOOL-8892,RIC,Alta,105139,Baja,5,22/05/2022,03/09/2022,16/07/2022,03/08/2022,10/08/2022,80
SDATOOL-7683,RIC,Media,236646,Alta,2,13/12/2022,09/11/2023,22/11/2023,03/12/2023,04/12/2023,356
SDATOOL-6989,RCS,Media,108910,Media,1,24/07/2019,26/02/2020,14/01/2020,06/02/2020,10/02/2020,201
SDATOOL-6107,CIB,Alta,278605,Alta,5,29/02/2020,18/12/2020,20/12/2020,11/01/2021,14/01/2021,320
SDATOOL-7481,GRM,Alta,363742,Alta,10,23/08/2020,02/08/2021,15/09/2021,01/10/2021,03/10/2021,406
SDATOOL-5212,T&C,Media,134568,Baja,7,02/01/2024,16/04/2024,25/03/2024,16/04/2024,19/04/2024,108
SDATOOL-4950,RIC,Media,138620,Baja,7,24/07/2025,14/10/2025,24/08/2025,17/09/2025,26/09/2025,64
SDATOOL-8205,FIN,Media,169118,Media,5,12/05/2023,16/11/2023,12/11/2023,10/12/2023,14/12/2023,216
SDATOOL-9925,RCS,Alta,223909,Media,10,09/05/2019,09/01/2020,25/03/2020,02/04/2020,11/04/2020,338
SDATOOL-4310,RCS,Alta,194217,Media,6,25/02/2019,27/10/2019,11/09/2019,28/09/2019,02/10/2019,219
SDATOOL-1817,ENG,Media,277370,Alta,5,27/03/2020,05/03/2021,18/04/2021,07/05/2021,11/05/2021,410
SDATOOL-8686,ENG,Media,184860,Media,6,16/09/2024,25/04/2025,02/05/2025,14/05/2025,17/05/2025,243
SDATOOL-7252,CIB,Alta,182433,Media,6,15/05/2023,17/12/2023,03/12/2023,18/12/2023,27/12/2023,226
SDATOOL-1769,ENG,Baja,153919,Media,5,01/01/2019,10/08/2019,10/05/2019,07/06/2019,09/06/2019,159
SDATOOL-7597,T&C,Media,134908,Media,3,09/06/2019,22/12/2019,03/11/2019,20/11/2019,26/11/2019,170
SDATOOL-5158,T&C,Baja,126957,Media,2,06/01/2024,04/08/2024,01/07/2024,08/07/2024,18/07/2024,194
SDATOOL-1859,RCS,Alta,149428,Baja,9,14/02/2021,01/06/2021,16/05/2021,08/06/2021,15/06/2021,121
SDATOOL-7234,ENG,Baja,239464,Alta,3,20/04/2023,13/04/2024,30/03/2024,17/04/2024,20/04/2024,366
SDATOOL-7637,FIN,Alta,204740,Media,8,25/09/2022,06/06/2023,27/04/2023,06/05/2023,10/05/2023,227
SDATOOL-7305,FIN,Alta,166554,Media,5,04/07/2024,29/12/2024,07/12/2024,17/12/2024,26/12/2024,175
SDATOOL-3579,FIN,Alta,99227,Baja,5,14/08/2023,25/12/2023,17/12/2023,10/01/2024,12/01/2024,151
SDATOOL-7360,CIB,Baja,159411,Media,3,12/07/2021,07/02/2022,29/01/2022,22/02/2022,04/03/2022,235
SDATOOL-5840,FIN,Media,75732,Baja,1,27/05/2024,02/10/2024,13/09/2024,05/10/2024,15/10/2024,141
SDATOOL-5141,ENG,Alta,237527,Media,10,01/01/2019,07/08/2019,07/05/2019,01/06/2019,06/06/2019,156
SDATOOL-4454,ENG,Alta,149840,Media,3,22/12/2023,05/06/2024,02/04/2024,28/04/2024,07/05/2024,137
SDATOOL-2491,FIN,Alta,284067,Alta,5,23/03/2024,31/01/2025,06/03/2025,23/03/2025,31/03/2025,373
SDATOOL-1141,ENG,Media,84414,Baja,3,24/06/2019,31/10/2019,15/10/2019,27/10/2019,04/11/2019,133
SDATOOL-1752,T&C,Media,215011,Alta,1,25/08/2024,24/07/2025,27/08/2025,05/09/2025,14/09/2025,385
SDATOOL-7486,RIC,Media,136357,Baja,7,01/11/2019,10/03/2020,21/03/2020,29/03/2020,06/04/2020,157
SDATOOL-8925,T&C,Media,371855,Alta,10,17/01/2023,29/11/2023,23/12/2023,21/01/2024,29/01/2024,377
SDATOOL-2671,GRM,Media,80936,Baja,1,01/01/2019,01/05/2019,10/03/2019,25/03/2019,01/04/2019,90
SDATOOL-9912,FIN,Baja,188963,Media,6,05/11/2023,31/07/2024,11/06/2024,27/06/2024,02/07/2024,240
SDATOOL-1841,FIN,Media,199599,Media,7,11/06/2022,24/02/2023,28/01/2023,16/02/2023,24/02/2023,258
SDATOOL-1666,RIC,Media,86222,Baja,1,28/06/2019,19/09/2019,10/09/2019,17/09/2019,19/09/2019,83
SDATOOL-5129,CCS,Baja,145898,Media,4,07/01/2020,05/07/2020,26/06/2020,24/07/2020,03/08/2020,209
SDATOOL-9720,ENG,Baja,113382,Media,1,20/03/2021,22/08/2021,11/08/2021,29/08/2021,30/08/2021,163
SDATOOL-1261,ENG,Media,238262,Media,10,01/01/2019,22/07/2019,18/08/2019,25/08/2019,01/09/2019,243
SDATOOL-7820,FIN,Alta,156202,Media,4,26/01/2019,13/09/2019,01/08/2019,28/08/2019,02/09/2019,219
SDATOOL-3792,FIN,Baja,337756,Alta,8,22/05/2024,05/05/2025,17/06/2025,02/07/2025,04/07/2025,408
SDATOOL-8238,ENG,Media,99758,Baja,2,10/11/2022,26/03/2023,09/02/2023,08/03/2023,15/03/2023,125
SDATOOL-5170,T&C,Media,130765,Media,2,16/09/2020,05/04/2021,21/02/2021,01/03/2021,11/03/2021,176
SDATOOL-7151,T&C,Alta,203032,Media,8,08/12/2023,03/06/2024,25/07/2024,04/08/2024,11/08/2024,247
SDATOOL-6796,GRM,Alta,263354,Alta,4,08/07/2021,07/05/2022,04/04/2022,03/05/2022,10/05/2022,306
SDATOOL-7731,CCS,Baja,181975,Media,6,18/12/2023,10/06/2024,04/05/2024,27/05/2024,05/06/2024,170
SDATOOL-4609,ENG,Baja,138142,Media,2,24/10/2020,06/06/2021,27/04/2021,11/05/2021,12/05/2021,200
SDATOOL-8008,CIB,Alta,180262,Media,6,09/04/2023,13/09/2023,23/08/2023,15/09/2023,25/09/2023,169
SDATOOL-2285,T&C,Media,160462,Media,4,21/06/2020,09/02/2021,25/12/2020,05/01/2021,14/01/2021,207
SDATOOL-4561,CCS,Alta,201323,Media,8,25/09/2022,11/04/2023,26/04/2023,07/05/2023,12/05/2023,229
SDATOOL-6662,RIC,Media,193955,Media,8,03/04/2021,06/10/2021,21/09/2021,06/10/2021,13/10/2021,193
SDATOOL-1853,GRM,Baja,149308,Baja,8,24/04/2020,31/08/2020,24/07/2020,13/08/2020,23/08/2020,121
SDATOOL-5843,T&C,Alta,99686,Baja,4,14/05/2025,06/09/2025,26/07/2025,24/08/2025,26/08/2025,104
SDATOOL-5836,ENG,Media,161950,Baja,10,27/11/2019,27/02/2020,20/04/2020,09/05/2020,14/05/2020,169
SDATOOL-5824,ENG,Media,317736,Alta,7,26/11/2023,30/10/2024,05/02/2025,21/02/2025,25/02/2025,457
SDATOOL-9037,ENG,Media,170691,Media,5,18/06/2020,06/02/2021,01/02/2021,22/02/2021,27/02/2021,254
SDATOOL-4345,RCS,Alta,210410,Media,8,13/08/2020,11/03/2021,04/02/2021,05/03/2021,06/03/2021,205
SDATOOL-3179,RCS,Media,139464,Baja,7,26/10/2022,09/03/2023,05/03/2023,16/03/2023,26/03/2023,151
SDATOOL-1020,RIC,Media,212281,Media,9,01/01/2019,06/09/2019,11/05/2019,02/06/2019,11/06/2019,161
SDATOOL-8380,RCS,Media,100008,Baja,2,17/01/2019,25/05/2019,06/04/2019,19/04/2019,28/04/2019,101
SDATOOL-8859,GRM,Baja,112230,Media,1,01/03/2025,21/08/2025,29/08/2025,10/09/2025,19/09/2025,202
SDATOOL-5321,GRM,Alta,348259,Alta,9,07/11/2020,11/08/2021,27/07/2021,12/08/2021,14/08/2021,280
SDATOOL-1560,RIC,Media,179448,Media,5,26/04/2022,19/01/2023,08/12/2022,21/12/2022,24/12/2022,242
SDATOOL-1699,FIN,Media,287957,Alta,6,01/01/2019,25/11/2019,01/10/2019,25/10/2019,29/10/2019,301
SDATOOL-9469,RCS,Media,148710,Media,4,01/02/2022,10/07/2022,05/06/2022,29/06/2022,05/07/2022,154
SDATOOL-4233,RIC,Alta,106914,Baja,6,02/03/2019,15/06/2019,14/06/2019,03/07/2019,11/07/2019,131
SDATOOL-9049,FIN,Alta,205189,Media,7,30/03/2021,21/12/2021,05/12/2021,17/12/2021,27/12/2021,272
SDATOOL-9728,ENG,Alta,124240,Media,1,06/08/2019,18/04/2020,12/04/2020,07/05/2020,13/05/2020,281
SDATOOL-9756,CIB,Alta,164232,Media,4,21/12/2020,10/08/2021,10/07/2021,25/07/2021,02/08/2021,224
SDATOOL-1002,ENG,Media,211562,Media,9,28/02/2021,27/08/2021,02/09/2021,17/09/2021,25/09/2021,209
SDATOOL-1233,RCS,Alta,203254,Media,9,20/01/2023,08/09/2023,24/08/2023,16/09/2023,17/09/2023,240
SDATOOL-1266,CCS,Media,155428,Media,5,03/08/2021,01/04/2022,18/03/2022,06/04/2022,14/04/2022,254
SDATOOL-9412,T&C,Alta,121362,Media,2,17/02/2021,27/09/2021,16/08/2021,11/09/2021,17/09/2021,212
SDATOOL-4883,GRM,Alta,201667,Media,7,01/01/2019,30/08/2019,10/06/2019,07/07/2019,13/07/2019,193
SDATOOL-4740,RIC,Alta,195200,Alta,1,14/02/2020,29/11/2020,24/01/2021,22/02/2021,01/03/2021,381
SDATOOL-1468,CIB,Media,133366,Media,1,01/01/2019,06/09/2019,15/06/2019,12/07/2019,15/07/2019,195
SDATOOL-1360,T&C,Media,88084,Baja,3,13/11/2022,26/03/2023,28/03/2023,16/04/2023,22/04/2023,160
SDATOOL-3856,RIC,Media,151186,Media,4,09/12/2024,13/08/2025,19/06/2025,10/07/2025,16/07/2025,219
SDATOOL-5432,GRM,Alta,122645,Baja,6,15/03/2019,05/07/2019,01/06/2019,14/06/2019,22/06/2019,99
SDATOOL-6834,RIC,Alta,121905,Media,2,24/11/2020,20/07/2021,11/06/2021,01/07/2021,04/07/2021,222
SDATOOL-3049,FIN,Media,154407,Media,3,21/02/2024,30/08/2024,24/07/2024,04/08/2024,11/08/2024,172
SDATOOL-7697,CCS,Media,136354,Media,2,20/01/2019,29/07/2019,08/06/2019,26/06/2019,04/07/2019,165
SDATOOL-1820,RCS,Alta,121866,Media,1,13/02/2021,03/08/2021,01/07/2021,11/07/2021,12/07/2021,149
SDATOOL-2966,CCS,Media,213479,Media,10,01/01/2019,25/06/2019,19/05/2019,11/06/2019,18/06/2019,168
SDATOOL-4328,FIN,Media,201133,Media,9,25/05/2021,09/02/2022,22/01/2022,16/02/2022,22/02/2022,273
SDATOOL-2780,RIC,Media,160823,Media,5,20/12/2019,01/07/2020,18/06/2020,08/07/2020,16/07/2020,209
SDATOOL-1132,ENG,Media,172493,Media,6,17/12/2024,05/07/2025,06/07/2025,24/07/2025,02/08/2025,228
SDATOOL-7026,GRM,Media,295027,Alta,5,10/11/2023,28/09/2024,05/09/2024,30/09/2024,02/10/2024,327
SDATOOL-7981,CCS,Baja,374945,Alta,10,01/01/2019,30/09/2019,24/03/2019,20/04/2019,22/04/2019,111
SDATOOL-8898,RCS,Baja,122798,Baja,5,22/04/2023,15/07/2023,12/07/2023,30/07/2023,08/08/2023,108
SDATOOL-4666,ENG,Media,96954,Baja,3,12/04/2025,08/08/2025,18/08/2025,28/08/2025,04/09/2025,145
SDATOOL-9620,FIN,Alta,185702,Media,6,18/05/2021,05/01/2022,11/11/2021,04/12/2021,10/12/2021,206
SDATOOL-2175,RIC,Media,100878,Baja,5,09/09/2019,13/12/2019,19/11/2019,27/11/2019,06/12/2019,88
SDATOOL-4928,FIN,Alta,212220,Alta,2,11/02/2022,06/01/2023,09/01/2023,27/01/2023,03/02/2023,357
SDATOOL-3197,RIC,Alta,218423,Alta,2,06/05/2022,20/02/2023,02/04/2023,18/04/2023,26/04/2023,355
SDATOOL-7717,FIN,Media,163900,Media,4,27/11/2022,29/04/2023,01/04/2023,10/04/2023,15/04/2023,139
SDATOOL-8589,CCS,Media,361883,Alta,10,08/05/2020,09/04/2021,09/07/2021,28/07/2021,31/07/2021,449
SDATOOL-9634,FIN,Baja,307868,Alta,6,09/11/2019,01/09/2020,07/09/2020,20/09/2020,27/09/2020,323
SDATOOL-2143,CCS,Alta,291070,Alta,6,16/02/2023,18/12/2023,22/01/2024,19/02/2024,27/02/2024,376
SDATOOL-6335,RCS,Media,162523,Baja,10,04/03/2025,07/06/2025,31/08/2025,12/09/2025,13/09/2025,193
SDATOOL-3719,ENG,Alta,188337,Media,7,31/08/2020,04/05/2021,01/05/2021,21/05/2021,28/05/2021,270
SDATOOL-9209,CCS,Media,288564,Alta,5,25/05/2019,29/04/2020,13/03/2020,10/04/2020,12/04/2020,323
SDATOOL-3898,T&C,Media,209175,Media,8,10/06/2023,30/01/2024,09/02/2024,26/02/2024,29/02/2024,264
SDATOOL-3292,CCS,Media,116901,Baja,6,24/11/2023,03/04/2024,24/02/2024,09/03/2024,17/03/2024,114
SDATOOL-6993,ENG,Alta,207705,Media,9,16/12/2022,14/08/2023,04/11/2023,20/11/2023,27/11/2023,346
SDATOOL-5596,FIN,Media,178381,Media,6,13/03/2020,22/09/2020,28/09/2020,15/10/2020,19/10/2020,220
SDATOOL-3794,ENG,Alta,346977,Alta,8,20/01/2023,04/01/2024,15/12/2023,25/12/2023,30/12/2023,344
SDATOOL-9349,ENG,Media,138644,Media,2,17/09/2023,27/02/2024,31/12/2023,26/01/2024,01/02/2024,137
SDATOOL-2071,GRM,Alta,157223,Media,3,03/05/2019,26/12/2019,28/11/2019,26/12/2019,04/01/2020,246
SDATOOL-4985,ENG,Baja,203079,Media,8,20/09/2019,10/05/2020,13/08/2020,24/08/2020,26/08/2020,341
SDATOOL-2322,GRM,Alta,143070,Media,3,20/03/2019,18/09/2019,16/08/2019,31/08/2019,03/09/2019,167
SDATOOL-9933,CIB,Media,137994,Baja,7,01/10/2023,20/12/2023,20/11/2023,18/12/2023,25/12/2023,85
SDATOOL-7913,FIN,Alta,124151,Baja,8,02/05/2025,23/07/2025,04/08/2025,16/08/2025,17/08/2025,107
SDATOOL-4997,GRM,Media,128016,Baja,6,19/08/2019,06/12/2019,28/10/2019,09/11/2019,11/11/2019,84
SDATOOL-3038,ENG,Alta,341348,Alta,8,17/04/2022,14/02/2023,04/02/2023,04/03/2023,09/03/2023,326
SDATOOL-4342,T&C,Alta,224805,Media,9,01/01/2019,16/07/2019,24/06/2019,17/07/2019,20/07/2019,200
SDATOOL-8687,FIN,Media,140064,Media,2,11/02/2020,01/11/2020,14/10/2020,23/10/2020,01/11/2020,264
SDATOOL-9843,RIC,Alta,208256,Media,8,01/01/2019,30/06/2019,14/06/2019,12/07/2019,21/07/2019,201
SDATOOL-1431,FIN,Baja,189343,Media,6,24/10/2021,22/04/2022,11/03/2022,27/03/2022,30/03/2022,157
SDATOOL-7126,CIB,Alta,216790,Media,10,27/09/2019,27/02/2020,28/02/2020,07/03/2020,15/03/2020,170
SDATOOL-1825,RCS,Media,314338,Alta,6,14/01/2020,11/12/2020,06/02/2021,14/02/2021,15/02/2021,398
SDATOOL-8494,T&C,Media,144776,Baja,10,22/01/2021,13/05/2021,02/05/2021,22/05/2021,27/05/2021,125
SDATOOL-5495,CCS,Media,330143,Alta,7,01/01/2019,23/12/2019,22/04/2019,16/05/2019,26/05/2019,145
SDATOOL-6667,RIC,Media,324139,Alta,8,02/04/2024,26/01/2025,13/02/2025,21/02/2025,23/02/2025,327
SDATOOL-3895,RIC,Alta,324158,Alta,8,13/07/2020,28/05/2021,25/06/2021,09/07/2021,16/07/2021,368
SDATOOL-1639,T&C,Alta,153188,Media,4,02/12/2022,29/05/2023,02/05/2023,18/05/2023,24/05/2023,173
SDATOOL-6427,T&C,Baja,108957,Baja,3,03/01/2022,19/03/2022,17/03/2022,04/04/2022,06/04/2022,93
SDATOOL-8463,FIN,Baja,111040,Media,1,23/07/2020,01/03/2021,03/03/2021,13/03/2021,19/03/2021,239
SDATOOL-4527,FIN,Media,222189,Media,9,12/02/2020,25/10/2020,08/11/2020,15/11/2020,16/11/2020,278
SDATOOL-4443,CIB,Media,204119,Media,7,28/09/2024,20/06/2025,02/06/2025,01/07/2025,04/07/2025,279
SDATOOL-2345,FIN,Media,252541,Alta,4,09/03/2019,25/01/2020,04/02/2020,21/02/2020,29/02/2020,357
SDATOOL-7310,CCS,Alta,166822,Media,6,27/11/2023,27/06/2024,04/05/2024,01/06/2024,03/06/2024,189
SDATOOL-2533,ENG,Baja,204013,Media,7,22/10/2019,02/04/2020,08/03/2020,26/03/2020,05/04/2020,166
SDATOOL-6080,ENG,Media,174344,Media,6,03/08/2020,19/02/2021,17/01/2021,24/01/2021,02/02/2021,183
SDATOOL-3764,CIB,Media,180257,Media,5,07/01/2025,05/08/2025,26/06/2025,07/07/2025,09/07/2025,183
SDATOOL-9477,ENG,Alta,210811,Media,9,10/11/2021,17/07/2022,24/07/2022,05/08/2022,08/08/2022,271
SDATOOL-2173,FIN,Media,178783,Media,6,12/06/2023,16/11/2023,22/09/2023,15/10/2023,20/10/2023,130
SDATOOL-6221,FIN,Media,226736,Alta,2,25/07/2024,20/06/2025,31/08/2025,15/09/2025,24/09/2025,426
SDATOOL-4056,CIB,Alta,211008,Media,9,15/08/2024,28/03/2025,05/06/2025,13/06/2025,18/06/2025,307
SDATOOL-1554,FIN,Baja,188483,Media,7,31/12/2024,08/08/2025,13/07/2025,08/08/2025,10/08/2025,222
SDATOOL-3423,ENG,Media,142831,Media,2,23/05/2024,12/11/2024,26/10/2024,08/11/2024,15/11/2024,176
SDATOOL-8590,FIN,Alta,183454,Media,6,20/09/2021,30/04/2022,03/05/2022,10/05/2022,15/05/2022,237
SDATOOL-3685,ENG,Media,187524,Media,6,09/05/2023,22/10/2023,01/11/2023,10/11/2023,12/11/2023,187
SDATOOL-2381,FIN,Media,88112,Baja,2,14/05/2021,19/09/2021,19/08/2021,07/09/2021,14/09/2021,123
SDATOOL-6777,RCS,Alta,204122,Media,8,16/03/2025,27/09/2025,10/09/2025,25/09/2025,27/09/2025,195
SDATOOL-7059,CIB,Baja,243823,Alta,3,16/06/2021,02/05/2022,02/05/2022,29/05/2022,31/05/2022,349
SDATOOL-5100,CIB,Baja,148659,Media,4,26/05/2023,23/01/2024,03/01/2024,23/01/2024,26/01/2024,245
SDATOOL-4346,ENG,Media,171200,Media,6,01/01/2019,18/08/2019,02/06/2019,14/06/2019,24/06/2019,174
SDATOOL-2710,FIN,Media,238393,Media,10,21/06/2021,05/03/2022,16/02/2022,28/02/2022,09/03/2022,261
SDATOOL-9473,T&C,Baja,225125,Media,10,31/07/2023,14/02/2024,25/04/2024,22/05/2024,29/05/2024,303
SDATOOL-9099,ENG,Media,226582,Media,10,11/06/2023,29/12/2023,01/03/2024,15/03/2024,18/03/2024,281
SDATOOL-2211,ENG,Media,141406,Media,3,01/01/2019,25/08/2019,14/06/2019,09/07/2019,13/07/2019,193
SDATOOL-9465,FIN,Alta,129169,Media,1,02/08/2023,02/03/2024,03/03/2024,11/03/2024,18/03/2024,229
SDATOOL-7831,T&C,Media,148225,Media,4,04/06/2020,17/12/2020,13/12/2020,30/12/2020,03/01/2021,213
SDATOOL-1411,GRM,Media,283852,Alta,5,23/05/2020,20/04/2021,02/05/2021,27/05/2021,06/06/2021,379
SDATOOL-4644,T&C,Alta,179763,Media,6,28/05/2019,14/12/2019,03/11/2019,21/11/2019,24/11/2019,180
SDATOOL-9637,T&C,Alta,143182,Media,3,26/06/2019,31/12/2019,15/12/2019,08/01/2020,10/01/2020,198
SDATOOL-6504,RIC,Alta,201809,Alta,1,08/03/2023,13/12/2023,14/11/2023,12/12/2023,14/12/2023,281
SDATOOL-1761,FIN,Media,121226,Baja,7,17/04/2019,23/07/2019,01/08/2019,18/08/2019,22/08/2019,127
SDATOOL-7387,ENG,Alta,360204,Alta,10,22/10/2023,07/09/2024,15/08/2024,06/09/2024,16/09/2024,330
SDATOOL-1545,FIN,Media,223151,Media,9,10/08/2021,11/03/2022,13/02/2022,12/03/2022,15/03/2022,217
SDATOOL-7063,GRM,Media,182568,Media,6,08/07/2019,18/03/2020,20/02/2020,08/03/2020,13/03/2020,249
SDATOOL-9807,RIC,Alta,250352,Alta,4,01/01/2019,24/10/2019,12/11/2019,01/12/2019,04/12/2019,337
SDATOOL-7415,ENG,Media,183540,Media,7,16/08/2022,15/03/2023,26/02/2023,09/03/2023,16/03/2023,212
SDATOOL-9913,RCS,Baja,97039,Baja,4,11/09/2023,16/12/2023,17/12/2023,07/01/2024,15/01/2024,126
SDATOOL-3819,RIC,Alta,167442,Media,4,10/11/2021,01/06/2022,25/04/2022,11/05/2022,20/05/2022,191
SDATOOL-8404,FIN,Alta,106042,Baja,4,11/01/2024,29/03/2024,05/02/2024,26/02/2024,01/03/2024,50
SDATOOL-6102,FIN,Media,142084,Baja,8,06/04/2020,11/06/2020,30/06/2020,22/07/2020,28/07/2020,113
SDATOOL-9689,RCS,Media,226303,Media,10,31/08/2021,16/05/2022,27/05/2022,07/06/2022,11/06/2022,284
SDATOOL-5404,RIC,Baja,172958,Media,6,06/12/2020,25/06/2021,28/05/2021,05/06/2021,15/06/2021,191
SDATOOL-2781,ENG,Alta,129140,Baja,8,08/11/2020,04/02/2021,08/01/2021,03/02/2021,06/02/2021,90
SDATOOL-7816,ENG,Media,309461,Alta,7,04/05/2021,04/04/2022,16/03/2022,31/03/2022,04/04/2022,335
SDATOOL-5695,RCS,Media,147679,Media,4,12/12/2021,22/07/2022,20/06/2022,16/07/2022,23/07/2022,223
SDATOOL-5994,CIB,Baja,282308,Alta,5,29/04/2021,27/04/2022,03/06/2022,19/06/2022,24/06/2022,421
