Código de proyecto,Área,Prioridad,Presupuesto,Complejidad técnica,Número de dependencias asociadas,Fecha de inicio de ejecución,Fecha de uso por el cliente planificada,Fecha fin de ejecución,Fecha pase a producción,Fecha de uso por el cliente,Time to market
SDATOOL-4621,FIN,Alta,"225,922",Media,6,24/07/2024,02/03/2025,05/03/2025,23/03/2025,28/03/2025,247
SDATOOL-3664,GRM,Media,"147,974",Media,2,15/05/2020,14/11/2020,25/09/2020,07/10/2020,15/10/2020,153
SDATOOL-3115,ENG,Media,"241,583",Alta,3,19/06/2020,16/04/2021,12/04/2021,01/05/2021,02/05/2021,317
SDATOOL-7076,ENG,Media,"106,625",Baja,4,19/12/2022,06/04/2023,29/03/2023,21/04/2023,25/04/2023,127
SDATOOL-4124,CCS,Media,"299,642",Alta,6,04/09/2021,04/07/2022,29/06/2022,14/07/2022,24/07/2022,323
SDATOOL-2761,FIN,Baja,"165,263",Media,6,06/12/2021,25/05/2022,02/05/2022,21/05/2022,26/05/2022,171
SDATOOL-8228,RCS,Baja,"118,486",Baja,1,25/06/2019,28/08/2019,02/09/2019,11/09/2019,12/09/2019,79
SDATOOL-7658,ENG,Media,"219,726",Alta,1,24/12/2022,28/11/2023,24/11/2023,06/12/2023,13/12/2023,354
SDATOOL-6798,RCS,Baja,"149,850",Media,4,13/06/2020,25/12/2020,18/11/2020,16/12/2020,18/12/2020,188
SDATOOL-8998,RCS,Baja,"135,251",Baja,3,06/03/2022,22/05/2022,09/06/2022,18/06/2022,22/06/2022,108
SDATOOL-5857,ENG,Alta,"368,839",Alta,10,25/07/2022,15/05/2023,28/04/2023,20/05/2023,27/05/2023,306
SDATOOL-9228,GRM,Alta,"154,648",Media,4,17/08/2024,25/04/2025,15/04/2025,04/05/2025,06/05/2025,262
SDATOOL-8067,ENG,Alta,"114,120",Baja,2,29/11/2023,25/02/2024,16/01/2024,12/02/2024,13/02/2024,76
SDATOOL-9575,T&C,Alta,"228,347",Media,5,04/07/2021,18/12/2021,09/12/2021,25/12/2021,29/12/2021,178
SDATOOL-3593,GRM,Baja,"189,998",Media,6,11/03/2020,11/10/2020,19/08/2020,14/09/2020,19/09/2020,192
SDATOOL-1914,ENG,Media,"121,348",Baja,2,19/03/2023,25/05/2023,06/05/2023,01/06/2023,11/06/2023,84
SDATOOL-5335,ENG,Media,"200,199",Media,5,16/06/2022,20/11/2022,11/10/2022,23/10/2022,02/11/2022,139
SDATOOL-3531,RIC,Media,"119,811",Media,1,29/08/2020,19/04/2021,04/04/2021,11/04/2021,14/04/2021,228
SDATOOL-5337,ENG,Baja,"128,753",Media,1,25/02/2023,29/07/2023,02/07/2023,27/07/2023,02/08/2023,158
SDATOOL-3892,CIB,Alta,"239,387",Media,3,05/03/2024,25/10/2024,02/11/2024,15/11/2024,19/11/2024,259
SDATOOL-1565,CCS,Media,"203,339",Media,7,01/01/2019,10/06/2019,08/03/2019,30/03/2019,05/04/2019,94
SDATOOL-1716,CIB,Baja,"182,351",Media,6,29/05/2023,19/12/2023,14/12/2023,27/12/2023,28/12/2023,213
SDATOOL-6929,RIC,Media,"228,829",Media,3,15/01/2020,08/07/2020,28/06/2020,20/07/2020,26/07/2020,193
SDATOOL-4941,FIN,Media,"370,234",Alta,6,21/05/2023,10/05/2024,10/08/2024,23/08/2024,25/08/2024,462
SDATOOL-6864,CIB,Alta,"166,315",Media,5,06/07/2023,20/01/2024,27/12/2023,08/01/2024,15/01/2024,193
SDATOOL-3042,GRM,Media,"112,993",Baja,7,27/01/2024,19/06/2024,09/06/2024,22/06/2024,24/06/2024,149
SDATOOL-2388,GRM,Media,"147,644",Baja,5,30/06/2019,07/11/2019,31/10/2019,19/11/2019,22/11/2019,145
SDATOOL-8198,GRM,Baja,"183,293",Media,7,10/12/2021,06/06/2022,11/05/2022,05/06/2022,07/06/2022,179
SDATOOL-7762,CCS,Alta,"203,739",Media,7,24/09/2023,02/03/2024,11/02/2024,24/02/2024,26/02/2024,155
SDATOOL-2784,RIC,Alta,"150,989",Media,4,09/08/2019,23/01/2020,08/01/2020,20/01/2020,30/01/2020,174
SDATOOL-4286,ENG,Media,"267,484",Alta,4,27/01/2024,14/11/2024,28/09/2024,27/10/2024,05/11/2024,283
SDATOOL-4406,RIC,Media,"109,257",Baja,3,19/01/2020,25/05/2020,03/05/2020,25/05/2020,01/06/2020,134
SDATOOL-6965,FIN,Alta,"110,222",Media,1,17/07/2021,29/01/2022,16/12/2021,04/01/2022,10/01/2022,177
SDATOOL-9622,FIN,Media,"274,071",Alta,5,18/08/2022,20/07/2023,22/07/2023,06/08/2023,07/08/2023,354
SDATOOL-9393,RCS,Alta,"211,320",Media,1,22/01/2019,29/09/2019,01/10/2019,14/10/2019,15/10/2019,266
SDATOOL-3963,ENG,Media,"325,570",Alta,7,08/03/2022,30/01/2023,30/03/2023,16/04/2023,17/04/2023,405
SDATOOL-7365,ENG,Media,"149,105",Media,4,27/06/2024,02/02/2025,31/01/2025,19/02/2025,01/03/2025,247
SDATOOL-3408,ENG,Media,"104,564",Baja,3,05/09/2022,11/11/2022,17/10/2022,12/11/2022,16/11/2022,72
SDATOOL-2505,FIN,Media,"203,451",Media,3,20/08/2022,08/03/2023,13/03/2023,22/03/2023,28/03/2023,220
SDATOOL-8626,ENG,Media,"365,708",Alta,9,13/07/2020,17/06/2021,14/07/2021,11/08/2021,14/08/2021,397
SDATOOL-2101,ENG,Alta,"326,724",Alta,7,07/12/2021,27/09/2022,27/10/2022,17/11/2022,23/11/2022,351
SDATOOL-6466,T&C,Alta,"321,761",Alta,7,05/02/2024,14/12/2024,28/11/2024,21/12/2024,29/12/2024,328
SDATOOL-2020,T&C,Alta,"106,133",Baja,3,20/12/2021,29/04/2022,28/04/2022,13/05/2022,19/05/2022,150
SDATOOL-2911,RIC,Alta,"361,544",Alta,9,11/10/2023,12/08/2024,15/07/2024,08/08/2024,18/08/2024,312
SDATOOL-7610,ENG,Baja,"138,205",Baja,7,02/03/2019,17/06/2019,01/06/2019,18/06/2019,23/06/2019,113
SDATOOL-8303,ENG,Alta,"326,125",Alta,8,17/09/2020,09/07/2021,18/06/2021,04/07/2021,14/07/2021,300
SDATOOL-4320,RCS,Media,"195,494",Media,7,28/01/2020,12/08/2020,07/07/2020,25/07/2020,04/08/2020,189
SDATOOL-8276,ENG,Media,"133,569",Media,2,03/12/2019,05/07/2020,08/06/2020,21/06/2020,28/06/2020,208
SDATOOL-2217,CIB,Alta,"127,102",Media,2,16/06/2020,08/03/2021,01/02/2021,10/02/2021,14/02/2021,243
SDATOOL-2844,CIB,Media,"138,142",Baja,5,29/05/2023,22/09/2023,22/09/2023,09/10/2023,15/10/2023,139
SDATOOL-3072,GRM,Alta,"105,267",Baja,3,01/01/2019,15/05/2019,28/04/2019,20/05/2019,23/05/2019,142
SDATOOL-9702,FIN,Alta,"159,534",Media,3,30/04/2020,31/12/2020,25/12/2020,03/01/2021,06/01/2021,251
SDATOOL-4296,ENG,Baja,"161,097",Media,4,17/09/2020,06/05/2021,15/04/2021,14/05/2021,19/05/2021,244
SDATOOL-1838,FIN,Alta,"160,198",Baja,6,06/10/2021,02/01/2022,04/01/2022,29/01/2022,07/02/2022,124
SDATOOL-1147,FIN,Baja,"118,161",Baja,6,09/06/2019,24/08/2019,26/08/2019,04/09/2019,09/09/2019,92
SDATOOL-6863,CIB,Media,"145,973",Baja,4,08/06/2022,02/09/2022,06/12/2022,15/12/2022,24/12/2022,199
SDATOOL-5475,CCS,Media,"147,251",Baja,5,04/02/2024,13/04/2024,19/04/2024,03/05/2024,05/05/2024,91
SDATOOL-4263,ENG,Alta,"158,393",Media,4,07/07/2024,27/03/2025,09/03/2025,29/03/2025,07/04/2025,274
SDATOOL-2869,CCS,Alta,"121,600",Baja,3,05/06/2019,05/10/2019,14/09/2019,24/09/2019,01/10/2019,118
SDATOOL-4318,T&C,Baja,"147,450",Media,3,02/04/2022,18/10/2022,27/08/2022,25/09/2022,29/09/2022,180
SDATOOL-9641,RCS,Alta,"335,696",Alta,8,01/03/2023,22/12/2023,08/12/2023,06/01/2024,14/01/2024,319
SDATOOL-4674,T&C,Media,"87,495",Baja,3,18/09/2022,28/01/2023,28/01/2023,10/02/2023,17/02/2023,152
SDATOOL-9691,FIN,Alta,"164,342",Media,4,28/10/2021,02/07/2022,02/07/2022,10/07/2022,16/07/2022,261
SDATOOL-3148,FIN,Media,"142,966",Media,3,03/03/2023,07/09/2023,15/08/2023,24/08/2023,03/09/2023,184
SDATOOL-8847,CIB,Alta,"312,587",Alta,7,10/12/2023,08/12/2024,07/12/2024,25/12/2024,27/12/2024,383
SDATOOL-9442,CIB,Media,"332,738",Alta,7,25/08/2021,25/05/2022,02/09/2022,14/09/2022,21/09/2022,392
SDATOOL-6959,ENG,Alta,"236,380",Alta,6,03/10/2021,21/09/2022,08/11/2022,25/11/2022,04/12/2022,427
SDATOOL-9089,GRM,Baja,"78,780",Baja,1,03/02/2023,14/04/2023,04/04/2023,27/04/2023,06/05/2023,92
SDATOOL-8938,ENG,Media,"182,398",Media,6,19/04/2021,06/10/2021,07/10/2021,21/10/2021,28/10/2021,192
SDATOOL-6648,T&C,Alta,"197,763",Media,3,22/04/2024,24/11/2024,28/11/2024,22/12/2024,23/12/2024,245
SDATOOL-5932,FIN,Alta,"366,885",Alta,10,02/07/2022,29/03/2023,02/07/2023,21/07/2023,22/07/2023,385
SDATOOL-7950,CCS,Media,"112,555",Baja,4,06/07/2021,21/10/2021,10/09/2021,25/09/2021,29/09/2021,85
SDATOOL-9066,CCS,Alta,"230,784",Alta,2,01/01/2019,30/11/2019,19/10/2019,02/11/2019,03/11/2019,306
SDATOOL-1743,FIN,Media,"120,598",Media,1,23/03/2022,07/10/2022,04/10/2022,11/10/2022,21/10/2022,212
SDATOOL-1274,ENG,Baja,"155,438",Media,4,08/05/2024,11/11/2024,08/10/2024,25/10/2024,03/11/2024,179
SDATOOL-1199,FIN,Baja,"170,153",Media,5,21/03/2024,20/09/2024,14/08/2024,03/09/2024,07/09/2024,170
SDATOOL-1319,FIN,Alta,"325,888",Alta,7,07/04/2021,15/02/2022,07/05/2022,03/06/2022,06/06/2022,425
SDATOOL-1225,FIN,Baja,"112,183",Media,1,29/03/2023,06/11/2023,17/09/2023,14/10/2023,21/10/2023,206
SDATOOL-9629,CCS,Baja,"199,077",Media,7,30/03/2019,24/12/2019,06/11/2019,02/12/2019,03/12/2019,248
SDATOOL-8804,RCS,Alta,"108,659",Baja,6,08/11/2024,19/03/2025,15/01/2025,12/02/2025,21/02/2025,105
SDATOOL-7733,CCS,Alta,"133,935",Media,1,12/02/2020,27/07/2020,31/07/2020,10/08/2020,20/08/2020,190
SDATOOL-2689,ENG,Media,"146,722",Media,4,05/12/2020,22/06/2021,09/06/2021,24/06/2021,03/07/2021,210
SDATOOL-8433,FIN,Media,"152,604",Media,4,23/05/2024,29/11/2024,31/10/2024,18/11/2024,20/11/2024,181
SDATOOL-9056,FIN,Media,"130,153",Media,2,22/07/2020,21/01/2021,20/01/2021,12/02/2021,15/02/2021,208
SDATOOL-5157,RCS,Media,"166,611",Media,4,08/07/2021,11/12/2021,07/12/2021,22/12/2021,25/12/2021,170
SDATOOL-4781,ENG,Alta,"330,814",Alta,8,04/12/2024,08/09/2025,01/09/2025,10/09/2025,13/09/2025,283
SDATOOL-6122,GRM,Media,"268,841",Alta,5,23/10/2023,12/08/2024,28/08/2024,20/09/2024,30/09/2024,343
SDATOOL-5783,FIN,Alta,"197,147",Alta,1,28/09/2021,17/07/2022,28/05/2022,13/06/2022,18/06/2022,263
SDATOOL-8651,FIN,Baja,"126,128",Media,2,18/11/2020,12/05/2021,07/05/2021,20/05/2021,23/05/2021,186
SDATOOL-7349,RIC,Media,"208,383",Media,5,07/01/2019,05/08/2019,07/08/2019,19/08/2019,23/08/2019,228
SDATOOL-5717,FIN,Alta,"309,949",Alta,7,17/01/2024,01/12/2024,22/12/2024,03/01/2025,06/01/2025,355
SDATOOL-9460,CCS,Media,"275,437",Alta,4,01/01/2019,03/10/2019,07/05/2019,17/05/2019,21/05/2019,140
SDATOOL-9919,FIN,Alta,"366,852",Alta,9,10/02/2019,18/11/2019,02/02/2020,27/02/2020,02/03/2020,386
SDATOOL-8665,FIN,Alta,"164,035",Media,4,22/07/2022,28/12/2022,14/11/2022,08/12/2022,17/12/2022,148
SDATOOL-4270,T&C,Media,"125,158",Baja,3,16/02/2022,13/07/2022,22/07/2022,01/08/2022,11/08/2022,176
SDATOOL-1948,ENG,Alta,"384,239",Alta,10,05/10/2022,22/07/2023,12/07/2023,05/08/2023,11/08/2023,310
SDATOOL-8385,T&C,Baja,"119,998",Media,1,13/01/2021,11/07/2021,17/05/2021,08/06/2021,16/06/2021,154
SDATOOL-9034,ENG,Media,"165,227",Media,5,27/06/2023,23/01/2024,01/01/2024,14/01/2024,23/01/2024,210
SDATOOL-3206,CCS,Media,"194,923",Media,6,21/02/2025,11/08/2025,18/06/2025,16/07/2025,23/07/2025,152
SDATOOL-2043,ENG,Alta,"181,073",Media,6,20/04/2022,23/10/2022,24/09/2022,08/10/2022,16/10/2022,179
SDATOOL-2930,RIC,Alta,"96,263",Baja,6,18/04/2025,27/08/2025,01/08/2025,26/08/2025,31/08/2025,135
SDATOOL-3792,FIN,Media,"337,756",Alta,8,22/05/2024,05/05/2025,17/06/2025,02/07/2025,04/07/2025,408
SDATOOL-4953,T&C,Media,"129,717",Baja,1,04/11/2021,26/02/2022,04/01/2022,22/01/2022,29/01/2022,86
SDATOOL-5252,ENG,Alta,"231,218",Media,10,16/05/2019,27/11/2019,29/01/2020,21/02/2020,27/02/2020,287
SDATOOL-9723,RIC,Alta,"92,064",Baja,3,29/04/2023,15/09/2023,31/08/2023,27/09/2023,01/10/2023,155
SDATOOL-4343,GRM,Media,"81,174",Baja,1,30/08/2024,26/11/2024,20/11/2024,08/12/2024,16/12/2024,108
SDATOOL-2547,CCS,Media,"334,863",Alta,8,08/01/2024,25/11/2024,26/10/2024,20/11/2024,30/11/2024,327
SDATOOL-2851,ENG,Media,"238,470",Media,1,12/05/2019,06/11/2019,29/11/2019,28/12/2019,31/12/2019,233
SDATOOL-1305,ENG,Media,"251,939",Alta,4,05/10/2019,16/07/2020,10/06/2020,23/06/2020,30/06/2020,269
SDATOOL-9214,ENG,Media,"144,449",Baja,3,21/03/2021,10/07/2021,30/06/2021,11/07/2021,18/07/2021,119
SDATOOL-8378,FIN,Alta,"191,630",Media,8,14/07/2024,04/04/2025,15/03/2025,11/04/2025,21/04/2025,281
SDATOOL-5323,T&C,Media,"265,003",Alta,4,03/09/2020,23/06/2021,10/06/2021,01/07/2021,06/07/2021,306
SDATOOL-9764,RIC,Baja,"183,557",Media,6,12/12/2023,19/08/2024,12/07/2024,26/07/2024,05/08/2024,237
SDATOOL-5527,ENG,Baja,"122,834",Media,2,18/01/2019,30/07/2019,09/06/2019,28/06/2019,02/07/2019,165
SDATOOL-4034,T&C,Media,"301,289",Alta,6,27/01/2024,02/01/2025,14/12/2024,05/01/2025,07/01/2025,346
SDATOOL-5269,ENG,Media,"363,953",Alta,1,19/05/2024,20/02/2025,19/12/2024,15/01/2025,25/01/2025,251
SDATOOL-1648,CCS,Media,"364,858",Alta,4,01/01/2019,29/09/2019,27/06/2019,13/07/2019,18/07/2019,198
SDATOOL-8581,FIN,Media,"235,859",Alta,6,14/12/2020,05/12/2021,09/02/2022,04/03/2022,11/03/2022,452
SDATOOL-7352,CIB,Baja,"176,649",Media,5,27/07/2022,06/01/2023,25/12/2022,14/01/2023,21/01/2023,178
SDATOOL-7712,CIB,Baja,"118,584",Media,1,25/09/2024,24/04/2025,11/03/2025,03/04/2025,07/04/2025,194
SDATOOL-2236,FIN,Alta,"130,443",Baja,1,12/10/2020,03/01/2021,11/11/2020,07/12/2020,08/12/2020,57
SDATOOL-9663,ENG,Media,"212,659",Media,4,26/01/2021,01/09/2021,24/09/2021,03/10/2021,06/10/2021,253
SDATOOL-7985,CIB,Alta,"210,918",Alta,1,28/04/2020,05/02/2021,01/02/2021,14/02/2021,17/02/2021,295
SDATOOL-3652,ENG,Alta,"286,473",Alta,6,23/05/2021,26/02/2022,20/02/2022,11/03/2022,14/03/2022,295
SDATOOL-9202,FIN,Media,"230,473",Alta,3,28/02/2019,01/01/2020,26/12/2019,19/01/2020,29/01/2020,335
SDATOOL-2142,FIN,Baja,"218,819",Media,3,18/10/2020,22/03/2021,18/03/2021,09/04/2021,12/04/2021,176
SDATOOL-4449,CCS,Media,"139,947",Baja,3,09/03/2022,02/06/2022,28/04/2022,21/05/2022,22/05/2022,74
SDATOOL-8112,CCS,Media,"211,844",Media,4,15/07/2019,01/01/2020,23/12/2019,07/01/2020,16/01/2020,185
SDATOOL-4808,GRM,Alta,"149,129",Media,4,11/11/2019,22/06/2020,15/06/2020,12/07/2020,16/07/2020,248
SDATOOL-9635,ENG,Media,"331,636",Alta,7,25/04/2023,13/04/2024,26/03/2024,13/04/2024,23/04/2024,364
SDATOOL-1218,FIN,Media,"221,044",Alta,2,11/11/2020,12/10/2021,18/11/2021,06/12/2021,10/12/2021,394
SDATOOL-8463,FIN,Baja,"111,040",Media,1,23/07/2020,01/03/2021,03/03/2021,13/03/2021,19/03/2021,239
SDATOOL-4425,T&C,Media,"158,441",Media,5,31/03/2023,23/10/2023,24/09/2023,16/10/2023,22/10/2023,205
SDATOOL-8594,FIN,Baja,"131,463",Baja,4,03/04/2019,07/07/2019,08/06/2019,16/06/2019,26/06/2019,84
SDATOOL-2110,GRM,Media,"185,372",Media,6,02/01/2023,27/06/2023,05/06/2023,17/06/2023,24/06/2023,173
SDATOOL-5618,ENG,Media,"272,000",Alta,5,02/01/2024,02/11/2024,19/10/2024,30/10/2024,09/11/2024,312
SDATOOL-4508,ENG,Baja,"138,252",Media,3,23/04/2022,28/11/2022,04/10/2022,01/11/2022,11/11/2022,202
SDATOOL-1967,FIN,Baja,"120,905",Baja,7,16/10/2020,03/03/2021,28/02/2021,14/03/2021,15/03/2021,150
SDATOOL-6747,FIN,Baja,"228,611",Media,4,13/12/2020,13/06/2021,03/07/2021,01/08/2021,10/08/2021,240
SDATOOL-7538,GRM,Alta,"108,583",Baja,1,19/03/2021,27/05/2021,24/04/2021,01/05/2021,10/05/2021,52
SDATOOL-7622,RCS,Alta,"213,948",Media,5,10/11/2019,08/07/2020,09/07/2020,21/07/2020,27/07/2020,260
SDATOOL-5316,FIN,Alta,"120,067",Baja,6,14/02/2020,28/05/2020,16/04/2020,12/05/2020,17/05/2020,93
SDATOOL-9996,FIN,Alta,"223,981",Media,9,19/04/2020,01/12/2020,23/01/2021,15/02/2021,21/02/2021,308
SDATOOL-9813,FIN,Baja,"133,587",Media,3,27/11/2020,12/06/2021,25/05/2021,16/06/2021,17/06/2021,202
SDATOOL-2107,FIN,Alta,"147,471",Media,3,13/07/2019,22/03/2020,30/03/2020,11/04/2020,18/04/2020,280
SDATOOL-5998,FIN,Alta,"319,848",Alta,7,19/01/2019,26/12/2019,21/12/2019,06/01/2020,13/01/2020,359
SDATOOL-6147,FIN,Baja,"164,150",Media,5,10/03/2019,08/11/2019,06/10/2019,02/11/2019,11/11/2019,246
SDATOOL-7000,CIB,Alta,"213,366",Media,4,12/01/2020,06/09/2020,21/08/2020,17/09/2020,20/09/2020,252
SDATOOL-3631,GRM,Media,"117,186",Media,1,26/04/2020,16/01/2021,08/12/2020,22/12/2020,30/12/2020,248
SDATOOL-4489,RIC,Baja,"143,997",Media,3,16/05/2021,08/02/2022,27/12/2021,09/01/2022,12/01/2022,241
SDATOOL-2617,RCS,Alta,"215,334",Media,5,06/12/2024,03/06/2025,06/07/2025,14/07/2025,24/07/2025,230
SDATOOL-3794,ENG,Alta,"346,977",Alta,8,20/01/2023,04/01/2024,15/12/2023,25/12/2023,30/12/2023,344
SDATOOL-8350,FIN,Alta,"198,543",Media,8,11/07/2020,26/02/2021,04/04/2021,11/04/2021,18/04/2021,281
SDATOOL-8095,ENG,Media,"212,330",Alta,2,09/10/2020,11/08/2021,25/10/2021,21/11/2021,30/11/2021,417
SDATOOL-4653,CIB,Alta,"117,730",Media,1,22/08/2022,18/05/2023,31/05/2023,11/06/2023,12/06/2023,294
SDATOOL-2817,CIB,Media,"146,883",Media,4,03/07/2019,15/01/2020,23/12/2019,11/01/2020,17/01/2020,198
SDATOOL-6065,FIN,Baja,"144,232",Baja,5,14/06/2020,07/10/2020,04/10/2020,11/10/2020,18/10/2020,126
SDATOOL-9927,ENG,Media,"139,246",Media,3,23/07/2023,24/01/2024,22/01/2024,15/02/2024,20/02/2024,212
SDATOOL-2226,FIN,Media,"135,958",Media,2,17/07/2022,03/01/2023,01/12/2022,14/12/2022,23/12/2022,159
SDATOOL-5905,GRM,Alta,"200,770",Alta,1,19/05/2022,25/04/2023,14/03/2023,30/03/2023,05/04/2023,321
SDATOOL-1765,ENG,Media,"146,028",Media,4,18/12/2020,08/06/2021,04/06/2021,15/06/2021,23/06/2021,187
SDATOOL-2359,CCS,Media,"225,965",Media,3,09/06/2024,19/11/2024,20/11/2024,15/12/2024,22/12/2024,196
SDATOOL-8612,FIN,Media,"133,942",Media,2,02/02/2021,14/08/2021,14/06/2021,08/07/2021,16/07/2021,164
SDATOOL-9683,RIC,Media,"83,492",Baja,3,03/04/2020,18/08/2020,17/08/2020,24/08/2020,02/09/2020,152
SDATOOL-8713,ENG,Media,"134,994",Baja,4,26/10/2019,13/02/2020,11/02/2020,26/02/2020,04/03/2020,130
SDATOOL-6268,ENG,Alta,"174,922",Media,5,31/01/2021,08/08/2021,14/07/2021,01/08/2021,10/08/2021,191
SDATOOL-2196,FIN,Baja,"147,414",Media,2,09/08/2023,19/04/2024,29/03/2024,05/04/2024,07/04/2024,242
SDATOOL-5401,RCS,Baja,"121,489",Baja,2,28/02/2020,27/05/2020,02/05/2020,16/05/2020,26/05/2020,88
SDATOOL-2680,CIB,Media,"183,210",Media,5,24/08/2023,20/03/2024,03/03/2024,01/04/2024,04/04/2024,224
SDATOOL-2044,CCS,Media,"143,607",Baja,1,05/04/2022,09/06/2022,18/06/2022,06/07/2022,16/07/2022,102
SDATOOL-2582,FIN,Alta,"188,977",Media,7,07/07/2024,15/01/2025,28/12/2024,11/01/2025,20/01/2025,197
SDATOOL-5483,ENG,Media,"172,950",Media,6,05/07/2022,09/01/2023,18/11/2022,03/12/2022,13/12/2022,161
SDATOOL-1247,ENG,Media,"136,078",Media,1,16/01/2019,10/10/2019,22/08/2019,13/09/2019,14/09/2019,241
SDATOOL-3793,FIN,Baja,"160,660",Baja,4,02/06/2023,16/08/2023,22/09/2023,11/10/2023,12/10/2023,132
SDATOOL-3820,FIN,Media,"193,690",Alta,1,08/08/2021,02/07/2022,05/06/2022,18/06/2022,19/06/2022,315
SDATOOL-6278,RCS,Media,"190,859",Media,1,29/05/2020,07/11/2020,14/01/2021,22/01/2021,01/02/2021,248
SDATOOL-1360,T&C,Media,"88,084",Baja,3,13/11/2022,26/03/2023,28/03/2023,16/04/2023,22/04/2023,160
SDATOOL-8153,T&C,Alta,"108,763",Baja,2,09/10/2024,23/12/2024,26/11/2024,19/12/2024,21/12/2024,73
SDATOOL-9236,ENG,Alta,"309,322",Alta,7,12/07/2019,06/07/2020,26/08/2020,05/09/2020,06/09/2020,422
SDATOOL-3700,ENG,Media,"188,848",Media,6,09/06/2020,29/01/2021,04/01/2021,18/01/2021,27/01/2021,232
SDATOOL-8219,FIN,Media,"345,559",Alta,10,15/02/2020,19/01/2021,03/04/2021,02/05/2021,12/05/2021,452
SDATOOL-7172,FIN,Media,"213,083",Alta,1,01/02/2024,08/11/2024,18/10/2024,28/10/2024,05/11/2024,278
SDATOOL-6823,ENG,Alta,"269,037",Alta,5,01/06/2024,08/03/2025,03/03/2025,17/03/2025,23/03/2025,295
SDATOOL-3870,T&C,Media,"342,464",Alta,8,07/08/2024,20/05/2025,17/05/2025,02/06/2025,12/06/2025,309
SDATOOL-7490,CIB,Alta,"138,953",Baja,2,09/09/2021,16/11/2021,04/12/2021,14/12/2021,21/12/2021,103
SDATOOL-5406,CIB,Media,"332,061",Alta,7,14/12/2021,11/09/2022,05/10/2022,15/10/2022,20/10/2022,310
SDATOOL-3138,RIC,Baja,"123,727",Baja,1,26/05/2025,11/08/2025,16/07/2025,08/08/2025,09/08/2025,75
SDATOOL-1887,RIC,Media,"214,112",Media,4,16/04/2024,02/10/2024,19/09/2024,29/09/2024,07/10/2024,174
SDATOOL-4342,T&C,Alta,"224,805",Media,4,01/01/2019,16/07/2019,24/06/2019,17/07/2019,20/07/2019,200
SDATOOL-9453,RCS,Baja,"132,188",Media,1,23/04/2021,20/09/2021,24/08/2021,18/09/2021,25/09/2021,155
SDATOOL-2648,ENG,Media,"205,083",Media,7,05/03/2022,18/08/2022,23/07/2022,08/08/2022,12/08/2022,160
SDATOOL-3038,ENG,Alta,"341,348",Alta,8,17/04/2022,14/02/2023,04/02/2023,04/03/2023,09/03/2023,326
SDATOOL-6539,GRM,Media,"368,475",Alta,10,10/12/2021,28/11/2022,06/10/2022,03/11/2022,06/11/2022,331
SDATOOL-9945,ENG,Media,"69,785",Baja,1,15/04/2023,30/07/2023,13/07/2023,22/07/2023,30/07/2023,106
SDATOOL-9431,RCS,Alta,"218,910",Media,3,21/09/2024,19/05/2025,19/05/2025,04/06/2025,10/06/2025,262
SDATOOL-6022,FIN,Media,"205,859",Media,7,21/03/2023,02/12/2023,04/12/2023,23/12/2023,26/12/2023,280
SDATOOL-8325,ENG,Alta,"126,220",Media,1,15/06/2022,29/01/2023,14/12/2022,12/01/2023,17/01/2023,216
SDATOOL-6419,CIB,Media,"120,858",Baja,3,10/02/2025,26/05/2025,28/07/2025,25/08/2025,27/08/2025,198
SDATOOL-8181,ENG,Media,"305,199",Alta,7,08/04/2022,07/04/2023,08/07/2023,01/08/2023,02/08/2023,481
SDATOOL-3325,ENG,Media,"194,300",Media,7,10/01/2020,24/07/2020,19/05/2020,16/06/2020,24/06/2020,166
SDATOOL-6442,ENG,Media,"132,270",Media,1,19/06/2021,09/03/2022,18/01/2022,04/02/2022,14/02/2022,240
SDATOOL-1820,RCS,Alta,"121,866",Media,1,13/02/2021,03/08/2021,01/07/2021,11/07/2021,12/07/2021,149
SDATOOL-8140,CCS,Media,"212,238",Media,4,02/06/2024,01/11/2024,26/10/2024,08/11/2024,16/11/2024,167
SDATOOL-9249,FIN,Media,"228,326",Media,1,13/03/2022,26/11/2022,13/11/2022,05/12/2022,09/12/2022,271
SDATOOL-2157,CCS,Alta,"114,134",Media,1,21/08/2019,28/03/2020,25/02/2020,24/03/2020,03/04/2020,226
SDATOOL-1479,CIB,Media,"83,521",Baja,2,14/11/2021,21/01/2022,06/01/2022,24/01/2022,03/02/2022,81
SDATOOL-4355,RCS,Media,"213,411",Media,8,05/06/2024,26/01/2025,09/04/2025,03/05/2025,07/05/2025,336
SDATOOL-9491,FIN,Media,"95,930",Baja,1,13/09/2019,19/11/2019,23/10/2019,06/11/2019,08/11/2019,56
SDATOOL-3732,RIC,Media,"130,059",Baja,5,14/03/2020,07/07/2020,25/06/2020,12/07/2020,21/07/2020,129
SDATOOL-2139,ENG,Media,"221,197",Alta,1,24/05/2023,02/03/2024,27/01/2024,18/02/2024,20/02/2024,272
SDATOOL-1421,RCS,Alta,"170,289",Media,5,17/10/2020,05/04/2021,05/03/2021,25/03/2021,02/04/2021,167
SDATOOL-6504,FIN,Alta,"201,809",Alta,1,08/03/2023,13/12/2023,14/11/2023,12/12/2023,14/12/2023,281
SDATOOL-9871,ENG,Media,"180,512",Media,5,20/02/2019,01/09/2019,10/07/2019,30/07/2019,05/08/2019,166
